lid,event,ft,slope,x,y,total,max24,max72,map_mm,annmax_mm
2025_786,0728豪雨,闊葉樹林型,40.7628826356304,222778.0,2557417.44,532.635009765625,189.6649932861328,288.54998779296875,2472.412841796875,158.74024963378906
2025_787,0728豪雨,闊葉樹林型,46.11867036034214,222927.83,2557180.02,532.635009765625,189.6649932861328,288.54998779296875,2472.412841796875,158.74024963378906
2025_789,0728豪雨,闊葉樹林型,53.93201342463042,222718.17,2539954.76,573.7799682617188,159.2050018310547,285.4700012207031,2914.75244140625,176.5850067138672
2025_790,0728豪雨,闊葉樹林型,24.260799584868057,222905.16,2536017.02,573.7799682617188,159.2050018310547,285.4700012207031,2913.28076171875,173.29315185546875
2025_793,0728豪雨,闊葉樹林型,34.468683663334545,238918.99,2534435.17,548.9249877929688,152.08499145507812,281.60498046875,2721.876220703125,133.96163940429688
2025_794,0728豪雨,闊葉樹林型,43.99915861590316,239049.38,2534814.49,548.9249877929688,152.08499145507812,281.60498046875,2721.876220703125,133.96163940429688
2025_796,0728豪雨,竹林,44.783515145502,213878.93,2573206.53,532.5150146484375,171.89498901367188,267.8949890136719,2466.8583984375,146.95303344726562
2025_804,0728豪雨,闊葉樹林型,34.85410224097107,208351.56,2572463.34,464.3699951171875,128.2449951171875,210.97000122070312,2426.28857421875,150.275146484375
2025_807,0728豪雨,闊葉樹林型,40.9523515915937,207954.42,2572660.07,464.3699951171875,128.2449951171875,210.97000122070312,2426.28857421875,150.275146484375
2025_811,0728豪雨,闊葉樹林型,45.707319368544255,236840.95,2520322.3,584.0899658203125,179.66000366210938,337.2099914550781,2594.234130859375,136.63299560546875
2025_812,0728豪雨,闊葉樹林型,48.80866660527383,237725.04,2520123.78,584.0899658203125,179.66000366210938,337.2099914550781,2594.234130859375,136.63299560546875
2025_814,0728豪雨,闊葉樹林型,30.10818826996884,238015.71,2520067.26,584.0899658203125,179.66000366210938,337.2099914550781,2594.234130859375,136.63299560546875
2025_815,0728豪雨,闊葉樹林型,41.01108156155348,208438.24,2571765.45,464.3699951171875,128.2449951171875,210.97000122070312,2563.32373046875,157.93408203125
2025_816,0728豪雨,闊葉樹林型,44.15186907819885,208559.14,2571811.81,464.3699951171875,128.2449951171875,210.97000122070312,2563.32373046875,157.93408203125
2025_817,0728豪雨,竹林,41.8103148957786,208354.39,2572196.43,464.3699951171875,128.2449951171875,210.97000122070312,2426.28857421875,150.275146484375
2025_818,0728豪雨,闊葉樹林型,42.302624878481225,208408.23,2572363.53,464.3699951171875,128.2449951171875,210.97000122070312,2426.28857421875,150.275146484375
2025_819,0728豪雨,竹林,36.88516922477569,208250.84,2572406.58,464.3699951171875,128.2449951171875,210.97000122070312,2426.28857421875,150.275146484375
2025_820,0728豪雨,闊葉樹林型,30.337664384844903,233272.42,2523647.62,582.0549926757812,163.33999633789062,300.9100036621094,2786.07470703125,146.2504425048828
2025_822,0728豪雨,闊葉樹林型,33.27369602543111,233076.66,2523891.55,582.0549926757812,163.33999633789062,300.9100036621094,2786.07470703125,146.2504425048828
2025_824,0728豪雨,闊葉樹林型,37.67432421467949,216204.6,2571530.39,532.5150146484375,171.89498901367188,267.8949890136719,2736.55712890625,170.5413360595703
2025_827,0728豪雨,闊葉樹林型,36.57693385156434,236855.19,2515403.64,584.0899658203125,179.66000366210938,337.2099914550781,2649.91015625,142.32667541503906
2025_828,0728豪雨,闊葉樹林型,10.779771619960355,237767.7,2519549.58,584.0899658203125,179.66000366210938,337.2099914550781,2594.234130859375,136.63299560546875
2025_829,0728豪雨,闊葉樹林型,43.74754064175339,242937.33,2515934.46,539.9749755859375,170.83999633789062,314.30499267578125,2659.226318359375,138.2041473388672
2025_830,0728豪雨,闊葉樹林型,55.80657507621229,245577.05,2514071.82,539.9749755859375,170.83999633789062,314.30499267578125,2227.70556640625,122.15391540527344
2025_832,0728豪雨,闊葉樹林型,36.62354905164433,230815.96,2518708.56,584.0899658203125,179.66000366210938,337.2099914550781,2701.94091796875,150.17758178710938
2025_833,0728豪雨,闊葉樹林型,28.12178338655737,230850.44,2520070.19,584.0899658203125,179.66000366210938,337.2099914550781,2701.94091796875,150.17758178710938
2025_835,0728豪雨,闊葉樹林型,44.946184270621984,232741.48,2519202.94,584.0899658203125,179.66000366210938,337.2099914550781,2701.94091796875,150.17758178710938
2025_836,0728豪雨,闊葉樹林型,61.75678126713237,231631.18,2519324.87,584.0899658203125,179.66000366210938,337.2099914550781,2701.94091796875,150.17758178710938
2025_837,0728豪雨,闊葉樹林型,46.42958537828381,231817.93,2520857.68,584.0899658203125,179.66000366210938,337.2099914550781,2701.94091796875,150.17758178710938
2025_838,0728豪雨,闊葉樹林型,50.8675052811408,232152.93,2520791.24,584.0899658203125,179.66000366210938,337.2099914550781,2701.94091796875,150.17758178710938
2025_839,0728豪雨,闊葉樹林型,36.45196008712727,230274.39,2517856.98,584.0899658203125,179.66000366210938,337.2099914550781,2701.94091796875,150.17758178710938
2025_842,0728豪雨,闊葉樹林型,40.53479707962874,238014.89,2521229.73,584.0899658203125,179.66000366210938,337.2099914550781,2594.234130859375,136.63299560546875
2025_843,0728豪雨,闊葉樹林型,49.230075979996975,236128.76,2521615.73,584.0899658203125,179.66000366210938,337.2099914550781,2594.234130859375,136.63299560546875
2025_846,0728豪雨,闊葉樹林型,29.034220452471416,227927.27,2515116.04,618.2949829101562,179.34999084472656,348.5899963378906,3089.994384765625,176.77316284179688
2025_847,0728豪雨,闊葉樹林型,44.6831922342158,229093.36,2515590.98,618.2949829101562,179.34999084472656,348.5899963378906,3089.994384765625,176.77316284179688
2025_848,0728豪雨,闊葉樹林型,55.52255133941671,229595.92,2516238.76,584.0899658203125,179.66000366210938,337.2099914550781,2844.406982421875,165.46099853515625
2025_849,0728豪雨,闊葉樹林型,42.52694856602216,235567.92,2516080.93,584.0899658203125,179.66000366210938,337.2099914550781,2649.91015625,142.32667541503906
2025_850,0728豪雨,闊葉樹林型,67.41756438891746,235906.04,2516281.13,584.0899658203125,179.66000366210938,337.2099914550781,2649.91015625,142.32667541503906
2025_853,0728豪雨,闊葉樹林型,54.449352934111424,211774.08,2542281.4,577.3150024414062,155.4149932861328,288.8249816894531,2710.6376953125,174.08975219726562
2025_857,0728豪雨,闊葉樹林型,40.376760812124,228223.96,2551248.1,597.875,226.95999145507812,341.9849853515625,2695.205078125,150.03155517578125
2025_859,0728豪雨,闊葉樹林型,31.18173575791572,227524.64,2552674.43,597.875,226.95999145507812,341.9849853515625,2695.205078125,150.03155517578125
2025_860,0728豪雨,闊葉樹林型,31.693440803183943,227468.85,2552740.5,597.875,226.95999145507812,341.9849853515625,2695.205078125,150.03155517578125
2025_862,0728豪雨,闊葉樹林型,27.26604445073282,226610.94,2549553.0,597.875,226.95999145507812,341.9849853515625,2630.49951171875,160.43226623535156
2025_865,0728豪雨,闊葉樹林型,35.95829151209359,226783.05,2545358.37,597.875,226.95999145507812,341.9849853515625,2630.49951171875,160.43226623535156
2025_866,0728豪雨,闊葉樹林型,33.04322068167278,224189.16,2551500.07,597.875,226.95999145507812,341.9849853515625,2674.13916015625,157.52418518066406
2025_869,0728豪雨,闊葉樹林型,56.1098093378833,224966.7,2548843.13,597.875,226.95999145507812,341.9849853515625,2630.49951171875,160.43226623535156
2025_870,0728豪雨,闊葉樹林型,39.43197210676055,225186.44,2548963.49,597.875,226.95999145507812,341.9849853515625,2630.49951171875,160.43226623535156
2025_871,0728豪雨,闊葉樹林型,31.007583006867133,223593.49,2543490.67,573.7799682617188,159.2050018310547,285.4700012207031,2914.75244140625,176.5850067138672
2025_878,0728豪雨,闊葉樹林型,53.75898203286354,213837.29,2628852.36,258.4599914550781,90.25499725341797,126.88499450683594,1523.1300048828125,84.35311126708984
2025_879,0728豪雨,闊葉樹林型,46.53438273346463,213860.0,2629135.14,258.4599914550781,90.25499725341797,126.88499450683594,1523.1300048828125,84.35311126708984
2025_880,0728豪雨,闊葉樹林型,34.66253388314486,213491.43,2629655.83,258.4599914550781,90.25499725341797,126.88499450683594,1523.1300048828125,84.35311126708984
2025_885,0728豪雨,闊葉樹林型,41.59751679121417,213639.04,2628002.96,258.4599914550781,90.25499725341797,126.88499450683594,1523.1300048828125,84.35311126708984
2025_886,0728豪雨,闊葉樹林型,48.70632959817723,213574.28,2628058.74,258.4599914550781,90.25499725341797,126.88499450683594,1523.1300048828125,84.35311126708984
2025_887,0728豪雨,竹林,20.556045219583467,213496.59,2628085.63,258.4599914550781,90.25499725341797,126.88499450683594,1523.1300048828125,84.35311126708984
2025_889,0728豪雨,闊葉樹林型,41.56364135798625,207079.78,2559476.42,592.2449951171875,145.14500427246094,280.9949951171875,2261.533935546875,145.4299774169922
2025_890,0728豪雨,闊葉樹林型,5.710593137499643,209702.02,2568408.23,532.5150146484375,171.89498901367188,267.8949890136719,2612.831787109375,160.73251342773438
2025_895,0728豪雨,闊葉樹林型,40.53479707962874,207865.6,2559006.23,592.2449951171875,145.14500427246094,280.9949951171875,2261.533935546875,145.4299774169922
2025_899,0728豪雨,竹林,39.63842114615208,214300.86,2627354.1,258.4599914550781,90.25499725341797,126.88499450683594,1688.0975341796875,85.7525634765625
2025_900,0728豪雨,闊葉樹林型,61.95074597846256,240077.38,2577528.53,270.72998046875,89.4000015258789,131.31500244140625,2517.36474609375,134.92945861816406
2025_902,0728豪雨,闊葉樹林型,19.694600815138024,213373.22,2626447.07,258.4599914550781,90.25499725341797,126.88499450683594,1688.0975341796875,85.7525634765625
2025_905,0728豪雨,闊葉樹林型,51.479166996658925,242740.58,2574998.35,365.3949890136719,141.7899932861328,205.6599884033203,2563.6611328125,140.51837158203125
2025_907,0728豪雨,闊葉樹林型,52.47740238131983,242610.01,2577537.92,270.72998046875,89.4000015258789,131.31500244140625,2517.36474609375,134.92945861816406
2025_913,0728豪雨,闊葉樹林型,50.24934765756516,215335.23,2633646.47,241.45999145507812,74.94499969482422,122.90499877929688,1546.2135009765625,84.9543685913086
2025_914,0728豪雨,闊葉樹林型,10.024987862075742,215776.54,2633661.17,241.45999145507812,74.94499969482422,122.90499877929688,1546.2135009765625,84.9543685913086
2025_915,0728豪雨,闊葉樹林型,59.34036584952376,215232.07,2633858.59,241.45999145507812,74.94499969482422,122.90499877929688,1546.2135009765625,84.9543685913086
2025_916,0728豪雨,闊葉樹林型,56.02723562281445,215414.44,2633942.18,241.45999145507812,74.94499969482422,122.90499877929688,1546.2135009765625,84.9543685913086
2025_918,0728豪雨,闊葉樹林型,29.54409628156036,223642.88,2656152.96,214.18499755859375,75.21499633789062,102.0,1543.4552001953125,101.83726501464844
2025_919,0728豪雨,闊葉樹林型,52.025420148370834,223737.78,2656294.26,214.18499755859375,75.21499633789062,102.0,1543.4552001953125,101.83726501464844
2025_920,0728豪雨,闊葉樹林型,21.568129435647887,223929.91,2656220.17,214.18499755859375,75.21499633789062,102.0,1543.4552001953125,101.83726501464844
2025_923,0728豪雨,闊葉樹林型,36.00673320377918,224180.44,2656182.49,214.18499755859375,75.21499633789062,102.0,1543.4552001953125,101.83726501464844
2025_925,0728豪雨,闊葉樹林型,42.76882539196875,224360.19,2656020.14,214.18499755859375,75.21499633789062,102.0,1543.4552001953125,101.83726501464844
2025_927,0728豪雨,闊葉樹林型,46.69408503840473,216820.2,2635102.9,241.45999145507812,74.94499969482422,122.90499877929688,1546.2135009765625,84.9543685913086
2025_928,0728豪雨,闊葉樹林型,36.05502968442895,223397.66,2656310.81,214.18499755859375,75.21499633789062,102.0,1543.4552001953125,101.83726501464844
2025_929,0728豪雨,闊葉樹林型,34.30834539460494,223510.81,2656190.52,214.18499755859375,75.21499633789062,102.0,1543.4552001953125,101.83726501464844
2025_933,0728豪雨,闊葉樹林型,41.23221278344418,235762.81,2539933.19,548.9249877929688,152.08499145507812,281.60498046875,2736.422119140625,151.38873291015625
2025_934,0728豪雨,闊葉樹林型,17.393118144442386,235890.32,2539886.14,548.9249877929688,152.08499145507812,281.60498046875,2736.422119140625,151.38873291015625
2025_937,0728豪雨,闊葉樹林型,29.424115787413506,237248.02,2539848.17,548.9249877929688,152.08499145507812,281.60498046875,2736.422119140625,151.38873291015625
2025_941,0728豪雨,闊葉樹林型,46.78903266978297,238219.03,2543177.03,548.9249877929688,152.08499145507812,281.60498046875,2736.422119140625,151.38873291015625
2025_944,0728豪雨,闊葉樹林型,27.699472808055,237252.72,2543472.79,548.9249877929688,152.08499145507812,281.60498046875,2736.422119140625,151.38873291015625
2025_946,0728豪雨,闊葉樹林型,32.005383208083494,239822.48,2540667.1,520.3399658203125,147.47999572753906,273.55499267578125,2610.104248046875,137.64793395996094
2025_952,0728豪雨,闊葉樹林型,26.593674030621376,238180.41,2538396.75,548.9249877929688,152.08499145507812,281.60498046875,2721.876220703125,133.96163940429688
2025_953,0728豪雨,闊葉樹林型,45.86825078796896,242345.55,2538634.41,520.3399658203125,147.47999572753906,273.55499267578125,2742.97314453125,134.78146362304688
2025_954,0728豪雨,闊葉樹林型,34.18253892596887,242397.23,2538258.54,520.3399658203125,147.47999572753906,273.55499267578125,2742.97314453125,134.78146362304688
2025_955,0728豪雨,闊葉樹林型,36.86989764584402,242477.79,2538453.52,520.3399658203125,147.47999572753906,273.55499267578125,2742.97314453125,134.78146362304688
2025_956,0728豪雨,闊葉樹林型,24.260799584868057,240264.01,2535759.71,520.3399658203125,147.47999572753906,273.55499267578125,2742.97314453125,134.78146362304688
2025_957,0728豪雨,闊葉樹林型,41.91007547318012,240668.93,2535582.12,520.3399658203125,147.47999572753906,273.55499267578125,2742.97314453125,134.78146362304688
2025_958,0728豪雨,闊葉樹林型,34.66253388314486,240712.05,2536054.14,520.3399658203125,147.47999572753906,273.55499267578125,2742.97314453125,134.78146362304688
2025_960,0728豪雨,闊葉樹林型,45.22207888903144,240872.48,2535719.09,520.3399658203125,147.47999572753906,273.55499267578125,2742.97314453125,134.78146362304688
2025_967,0728豪雨,闊葉樹林型,42.68513943100698,234000.94,2538445.84,548.9249877929688,152.08499145507812,281.60498046875,2859.393798828125,158.3670654296875
2025_968,0728豪雨,闊葉樹林型,43.97034622693592,234715.85,2537999.77,548.9249877929688,152.08499145507812,281.60498046875,2721.876220703125,133.96163940429688
2025_970,0728豪雨,闊葉樹林型,20.92817687973532,202769.9,2536648.68,451.97998046875,126.55999755859375,244.61000061035156,2615.20654296875,155.43116760253906
2025_971,0728豪雨,闊葉樹林型,61.609168756241125,239548.04,2536251.1,548.9249877929688,152.08499145507812,281.60498046875,2721.876220703125,133.96163940429688
2025_972,0728豪雨,闊葉樹林型,40.51058943733277,239796.11,2536162.85,548.9249877929688,152.08499145507812,281.60498046875,2721.876220703125,133.96163940429688
2025_973,0728豪雨,闊葉樹林型,48.082496179513946,240005.84,2535939.27,520.3399658203125,147.47999572753906,273.55499267578125,2742.97314453125,134.78146362304688
2025_974,0728豪雨,闊葉樹林型,27.990970091758022,235732.06,2535388.25,548.9249877929688,152.08499145507812,281.60498046875,2721.876220703125,133.96163940429688
2025_976,0728豪雨,闊葉樹林型,20.387669768422825,235829.29,2535605.08,548.9249877929688,152.08499145507812,281.60498046875,2721.876220703125,133.96163940429688
2025_977,0728豪雨,闊葉樹林型,26.56505117707799,240182.8,2535604.46,520.3399658203125,147.47999572753906,273.55499267578125,2742.97314453125,134.78146362304688
2025_979,0728豪雨,闊葉樹林型,55.783498581858304,242707.38,2534108.77,520.3399658203125,147.47999572753906,273.55499267578125,2742.97314453125,134.78146362304688
2025_980,0728豪雨,闊葉樹林型,21.99315979629213,240860.55,2535110.58,520.3399658203125,147.47999572753906,273.55499267578125,2742.97314453125,134.78146362304688
2025_981,0728豪雨,闊葉樹林型,42.779253086391705,240703.95,2535316.21,520.3399658203125,147.47999572753906,273.55499267578125,2742.97314453125,134.78146362304688
2025_983,0728豪雨,闊葉樹林型,58.83103524308009,240514.21,2543696.82,520.3399658203125,147.47999572753906,273.55499267578125,2610.104248046875,137.64793395996094
2025_985,0728豪雨,闊葉樹林型,24.260799584868057,224143.36,2508572.68,614.0999755859375,191.63999938964844,365.864990234375,3208.257568359375,163.9506378173828
2025_986,0728豪雨,闊葉樹林型,31.007583006867133,224164.43,2510041.99,614.0999755859375,191.63999938964844,365.864990234375,3208.257568359375,163.9506378173828
2025_987,0728豪雨,闊葉樹林型,37.60152555834086,224447.47,2510449.1,614.0999755859375,191.63999938964844,365.864990234375,3247.296630859375,172.06101989746094
2025_988,0728豪雨,闊葉樹林型,44.4339436755831,224097.82,2508325.82,614.0999755859375,191.63999938964844,365.864990234375,3208.257568359375,163.9506378173828
2025_990,0728豪雨,闊葉樹林型,48.75418465890979,220314.89,2510139.53,614.0999755859375,191.63999938964844,365.864990234375,3208.257568359375,163.9506378173828
2025_994,0728豪雨,闊葉樹林型,34.03756281454756,221823.88,2510602.4,614.0999755859375,191.63999938964844,365.864990234375,3208.257568359375,163.9506378173828
2025_995,0728豪雨,闊葉樹林型,37.790111559066204,221243.07,2506463.73,614.0999755859375,191.63999938964844,365.864990234375,3208.257568359375,163.9506378173828
2025_996,0728豪雨,闊葉樹林型,40.47420622680254,233644.57,2594032.4,360.1549987792969,131.3800048828125,185.80499267578125,2501.34765625,150.38238525390625
2025_998,0728豪雨,闊葉樹林型,35.43232547287678,234735.24,2593155.75,360.1549987792969,131.3800048828125,185.80499267578125,2419.028564453125,141.7389678955078
2025_999,0728豪雨,闊葉樹林型,44.57294618219693,235011.95,2593169.48,360.1549987792969,131.3800048828125,185.80499267578125,2419.028564453125,141.7389678955078
2025_1000,0728豪雨,闊葉樹林型,52.85904948954693,235897.78,2587448.39,418.7049865722656,157.80999755859375,219.50999450683594,2507.504638671875,143.16065979003906
2025_1008,0728豪雨,闊葉樹林型,47.26185462150862,286772.61,2658338.0,128.03500366210938,50.25499725341797,59.85499954223633,2330.667236328125,145.41802978515625
2025_1009,0728豪雨,闊葉樹林型,28.735641668064066,288585.12,2654934.07,168.3249969482422,75.29999542236328,87.08000183105469,1718.05224609375,108.5896987915039
2025_1010,0728豪雨,闊葉樹林型,52.918230833137656,267562.96,2611125.67,189.625,67.85499572753906,92.0250015258789,2086.531982421875,117.45305633544922
2025_1016,0728豪雨,闊葉樹林型,20.387669768422825,216613.83,2512074.07,528.0849609375,169.52999877929688,325.4849853515625,3375.24658203125,182.49546813964844
2025_1017,0728豪雨,闊葉樹林型,33.65076727448982,218504.4,2511175.22,528.0849609375,169.52999877929688,325.4849853515625,3375.24658203125,182.49546813964844
2025_1018,0728豪雨,闊葉樹林型,46.69408503840473,218521.76,2510889.32,534.7550048828125,162.5449981689453,331.5950012207031,3173.47412109375,163.93460083007812
2025_1019,0728豪雨,闊葉樹林型,40.36453657309736,213745.79,2501889.3,534.7550048828125,162.5449981689453,331.5950012207031,2864.02294921875,171.08883666992188
2025_1020,0728豪雨,闊葉樹林型,40.34005890109771,221089.47,2512970.89,618.2949829101562,179.34999084472656,348.5899963378906,3345.975341796875,177.1853790283203
2025_1021,0728豪雨,闊葉樹林型,42.8104923209509,216569.04,2512940.34,528.0849609375,169.52999877929688,325.4849853515625,3375.24658203125,182.49546813964844
2025_1022,0728豪雨,闊葉樹林型,31.588135505201176,216217.05,2513311.14,528.0849609375,169.52999877929688,325.4849853515625,3375.24658203125,182.49546813964844
2025_1024,0728豪雨,闊葉樹林型,42.6115260474372,233427.7,2516865.76,584.0899658203125,179.66000366210938,337.2099914550781,2701.94091796875,150.17758178710938
2025_1025,0728豪雨,闊葉樹林型,64.76366687768189,207745.19,2529061.76,500.8249816894531,154.45999145507812,274.2099914550781,2670.104736328125,167.37664794921875
2025_1026,0728豪雨,闊葉樹林型,30.337664384844903,231055.25,2528269.17,582.0549926757812,163.33999633789062,300.9100036621094,2703.9736328125,138.96592712402344
2025_1027,0728豪雨,闊葉樹林型,46.01070199822306,231272.64,2528178.61,582.0549926757812,163.33999633789062,300.9100036621094,2703.9736328125,138.96592712402344
2025_1028,0728豪雨,闊葉樹林型,33.10114358966526,210213.73,2538075.96,577.3150024414062,155.4149932861328,288.8249816894531,2656.133544921875,170.91372680664062
2025_1029,0728豪雨,闊葉樹林型,39.98069050753483,211049.3,2536785.16,577.3150024414062,155.4149932861328,288.8249816894531,2656.133544921875,170.91372680664062
2025_1030,0728豪雨,闊葉樹林型,26.246849689869403,209347.6,2536663.06,577.3150024414062,155.4149932861328,288.8249816894531,2656.133544921875,170.91372680664062
2025_1032,0728豪雨,闊葉樹林型,43.74754064175339,211256.96,2537731.83,577.3150024414062,155.4149932861328,288.8249816894531,2656.133544921875,170.91372680664062
2025_1033,0728豪雨,竹林,48.99761517464819,214415.57,2538105.62,577.3150024414062,155.4149932861328,288.8249816894531,2999.6904296875,180.5821533203125
2025_1034,0728豪雨,闊葉樹林型,30.337664384844903,228149.26,2543812.65,573.7799682617188,159.2050018310547,285.4700012207031,3075.998046875,173.19439697265625
2025_1035,0728豪雨,闊葉樹林型,27.699472808055,229449.83,2536369.75,573.7799682617188,159.2050018310547,285.4700012207031,2989.65869140625,161.69830322265625
2025_1037,0728豪雨,闊葉樹林型,21.568129435647887,223837.56,2546280.49,597.875,226.95999145507812,341.9849853515625,2502.212158203125,147.98951721191406
2025_1038,0728豪雨,闊葉樹林型,35.59853666783391,212481.97,2559152.34,626.094970703125,194.0050048828125,307.8699951171875,2546.2138671875,161.3837127685547
2025_1039,0728豪雨,闊葉樹林型,26.158981435332173,214212.08,2565486.02,626.094970703125,194.0050048828125,307.8699951171875,2595.341064453125,162.25697326660156
2025_1040,0728豪雨,闊葉樹林型,42.779253086391705,214309.95,2563968.83,626.094970703125,194.0050048828125,307.8699951171875,2777.270263671875,170.2137908935547
2025_1044,0728豪雨,闊葉樹林型,35.41561005234765,218084.2,2564492.61,626.094970703125,194.0050048828125,307.8699951171875,2777.270263671875,170.2137908935547
2025_1045,0728豪雨,闊葉樹林型,32.005383208083494,220181.46,2565174.59,532.635009765625,189.6649932861328,288.54998779296875,2787.701904296875,169.62338256835938
2025_1048,0728豪雨,闊葉樹林型,46.38095061161688,235298.11,2566795.47,407.93499755859375,159.91000366210938,228.39999389648438,2800.0224609375,160.45843505859375
2025_1049,0728豪雨,闊葉樹林型,41.98721249581666,227596.92,2571142.88,530.719970703125,208.2849884033203,303.1449890136719,2704.38232421875,173.16522216796875
2025_1051,0728豪雨,闊葉樹林型,19.198613308677363,216336.44,2566919.34,532.5150146484375,171.89498901367188,267.8949890136719,2736.55712890625,170.5413360595703
2025_1052,0728豪雨,竹林,41.56364135798625,218423.14,2567199.47,532.5150146484375,171.89498901367188,267.8949890136719,2736.55712890625,170.5413360595703
2025_1053,0728豪雨,闊葉樹林型,44.75622365009062,229347.39,2574922.14,530.719970703125,208.2849884033203,303.1449890136719,2617.794921875,159.61663818359375
2025_1054,0728豪雨,闊葉樹林型,50.91384053616322,229614.96,2573907.59,407.93499755859375,159.91000366210938,228.39999389648438,2418.293701171875,138.82501220703125
2025_1059,0728豪雨,闊葉樹林型,46.93804858054488,234493.57,2579217.14,418.7049865722656,157.80999755859375,219.50999450683594,2512.659912109375,144.93051147460938
2025_1060,0728豪雨,闊葉樹林型,27.911980918711127,218232.12,2581232.56,430.7599792480469,126.65499877929688,205.92999267578125,2589.054443359375,156.8206024169922
2025_1061,0728豪雨,闊葉樹林型,37.30694874098832,231462.61,2584895.52,418.7049865722656,157.80999755859375,219.50999450683594,2483.99609375,139.27691650390625
2025_1062,0728豪雨,闊葉樹林型,40.04325099636187,233887.36,2590144.47,360.1549987792969,131.3800048828125,185.80499267578125,2501.34765625,150.38238525390625
2025_1063,0728豪雨,闊葉樹林型,49.017701104158654,229002.23,2590344.72,382.3949890136719,120.77999877929688,194.3199920654297,2806.211181640625,174.05606079101562
2025_1065,0728豪雨,闊葉樹林型,36.86989764584402,226701.41,2598347.97,382.3949890136719,120.77999877929688,194.3199920654297,3013.884521484375,179.8356170654297
2025_1067,0728豪雨,闊葉樹林型,50.151552379960606,226336.6,2601388.08,352.6499938964844,136.30499267578125,181.125,2559.213623046875,138.95001220703125
2025_1068,0728豪雨,竹林,36.86989764584402,224525.84,2604703.41,352.6499938964844,136.30499267578125,181.125,2793.92431640625,167.81224060058594
2025_1074,0728豪雨,竹林,46.13520746598665,234706.5,2631267.25,239.15499877929688,86.04999542236328,112.71499633789062,2086.798583984375,121.12052154541016
2025_1077,0728豪雨,闊葉樹林型,47.19310563582845,252337.7,2630584.73,220.0449981689453,81.21499633789062,109.63499450683594,1803.0828857421875,101.858642578125
2025_1078,0728豪雨,闊葉樹林型,29.32750061118656,236002.1,2634049.65,233.47999572753906,80.38999938964844,105.93000030517578,1915.0513916015625,104.89905548095703
2025_1079,0728豪雨,闊葉樹林型,54.39733118615822,251230.85,2639065.95,233.5699920654297,91.66500091552734,121.7199935913086,1799.2901611328125,105.68270874023438
2025_1080,0728豪雨,闊葉樹林型,47.61538175910259,274749.67,2648956.75,234.5800018310547,129.69000244140625,145.39500427246094,2772.131103515625,156.80596923828125
2025_1081,0728豪雨,闊葉樹林型,59.32102706661042,252436.23,2650193.48,242.35499572753906,99.72999572753906,135.4949951171875,1945.080810546875,110.75309753417969
2025_1083,0728豪雨,闊葉樹林型,14.434094830851231,228928.56,2661782.69,214.18499755859375,75.21499633789062,102.0,1547.0570068359375,102.39977264404297
2025_1084,0728豪雨,闊葉樹林型,44.89216578140445,262814.63,2666262.06,198.16000366210938,97.4000015258789,115.98999786376953,2568.5400390625,156.200439453125
2025_1088,0728豪雨,闊葉樹林型,52.188377852621386,283093.82,2682328.93,95.19999694824219,41.0,53.52000045776367,2222.576904296875,135.27322387695312
2025_1089,0728豪雨,闊葉樹林型,46.17646516763125,215890.94,2530583.07,580.635009765625,172.88499450683594,309.7250061035156,2933.138916015625,168.9228057861328
2025_1090,0728豪雨,闊葉樹林型,45.0,215867.47,2530478.77,580.635009765625,172.88499450683594,309.7250061035156,2933.138916015625,168.9228057861328
2025_1091,0728豪雨,闊葉樹林型,43.22084280018324,214156.56,2533457.29,577.3150024414062,155.4149932861328,288.8249816894531,2999.6904296875,180.5821533203125
2025_1093,0728豪雨,闊葉樹林型,39.50971228619393,278030.08,2579831.84,167.7949981689453,66.05999755859375,99.31999969482422,1776.080810546875,112.17910766601562
2025_1094,0728豪雨,闊葉樹林型,36.45196008712727,278029.71,2579870.22,167.7949981689453,66.05999755859375,99.31999969482422,1776.080810546875,112.17910766601562
2025_1095,0728豪雨,闊葉樹林型,29.424115787413506,278091.48,2579921.44,167.7949981689453,66.05999755859375,99.31999969482422,1776.080810546875,112.17910766601562
2025_1096,0728豪雨,闊葉樹林型,42.1729129867599,272886.33,2580433.65,167.7949981689453,66.05999755859375,99.31999969482422,2176.4814453125,146.4366455078125
2025_1097,0728豪雨,闊葉樹林型,34.18253892596887,278062.32,2579764.63,167.7949981689453,66.05999755859375,99.31999969482422,1776.080810546875,112.17910766601562
2025_1098,0728豪雨,闊葉樹林型,38.28695056949238,280376.01,2581425.56,167.7949981689453,66.05999755859375,99.31999969482422,1776.080810546875,112.17910766601562
2025_1099,0728豪雨,闊葉樹林型,15.90987591526664,284536.59,2578390.61,159.0800018310547,61.45499801635742,85.92499542236328,1781.5130615234375,108.79041290283203
2025_1100,0728豪雨,闊葉樹林型,11.04835208485498,284676.25,2577709.85,159.0800018310547,61.45499801635742,85.92499542236328,1781.5130615234375,108.79041290283203
2025_1101,0728豪雨,闊葉樹林型,52.47740238131983,276008.45,2575253.88,201.9199981689453,69.90499877929688,109.2699966430664,1522.0943603515625,109.73155212402344
2025_1103,0728豪雨,闊葉樹林型,42.377774270582094,290535.92,2647828.67,168.3249969482422,75.29999542236328,87.08000183105469,2090.37939453125,122.56769561767578
