pid,event,x,y,row,col,slope,north,east,planc,profc,elev,TypeName
2022_115,1007豪雨、尼莎颱風暨1022豪雨,323300.0,2713780.0,4397,8749,62.34108214227858,-0.851658316704544,0.5240974256643346,-0.014270386266094425,0.03322961373390558,516.0,
2022_116,1007豪雨、尼莎颱風暨1022豪雨,335820.0,2708400.0,4666,9375,57.07597790027621,0.8741572761215378,0.48564293117863205,0.023514150943396227,-0.006485849056603775,137.0,待成林地
2022_117,1007豪雨、尼莎颱風暨1022豪雨,300980.0,2722360.0,3968,7633,38.46757814830217,0.9754410020677066,-0.22026087143464337,0.0014777227722772284,0.0064777227722772265,490.0,闊葉樹林型
2022_169,1030豪雨,295020.0,2714120.0,4380,7335,37.790111559066204,0.9994801143396996,0.03224129401095805,-0.012373960498960501,0.0076260395010395,648.0,闊葉樹林型
2022_170,1030豪雨,312760.0,2702480.0,4962,8222,47.16243986709351,0.7186021417665908,0.6954214275160556,-0.02449623858140785,0.018003761418592158,522.0,闊葉樹林型
2022_171,1030豪雨,293100.0,2653540.0,7409,7239,42.590426635906965,0.7071067811865476,-0.7071067811865475,-0.024999999999999998,0.03,1154.0,闊葉樹林型
2022_172,1007豪雨、尼莎颱風暨1022豪雨,301480.0,2722120.0,3980,7658,37.87640024160826,-0.7071067811865475,0.7071067811865476,0.0025,-0.0025,476.0,闊葉樹林型
2023_0,海葵颱風,289660.0,2698180.0,5177,7067,36.45196008712727,0.40613846605344756,-0.9138115486202572,-0.011443298969072166,0.006056701030927835,2013.0,闊葉樹林型
2023_1,海葵颱風,328260.0,2696340.0,5269,8997,51.65483841917591,0.41529234958964606,0.909688003863034,-0.017407117716073523,0.025092882283926476,759.0,闊葉樹林型
2023_2,海葵颱風,297480.0,2702280.0,4972,7458,27.726186750640906,0.9037378388935388,0.4280863447390447,0.008735859728506788,-0.0012641402714932124,2085.0,
2023_3,海葵颱風,299120.0,2700520.0,5060,7540,26.56505117707799,0.6,0.8,0.002000000000000001,0.002000000000000001,1484.0,
2023_4,海葵颱風,310820.0,2698680.0,5152,8125,25.43844441156941,0.9986178293325098,-0.052558833122763673,-0.03226174033149171,0.017738259668508293,982.0,
2023_5,海葵颱風,310720.0,2698340.0,5169,8120,54.048961255978455,0.9246780984747159,-0.38074980525429486,-0.013657544378698226,-0.013657544378698226,1091.0,闊葉樹林型
2023_6,海葵颱風,310840.0,2699620.0,5105,8126,15.069955749637586,0.9284766908852593,-0.3713906763541037,-0.007758620689655172,-0.0027586206896551718,497.0,闊葉樹林型
2023_7,海葵颱風,310800.0,2699420.0,5115,8124,19.335549691999326,-0.07124704998790975,-0.997458699830735,-0.0026649746192893404,-0.0001649746192893401,510.0,闊葉樹林型
2023_8,海葵颱風,324200.0,2698120.0,5180,8794,53.30077479951012,0.8944271909999159,0.4472135954999579,-0.0014999999999999998,0.0085,1000.0,闊葉樹林型
2023_9,海葵颱風,304420.0,2702800.0,4946,7805,35.95829151209359,-0.034462275839778976,0.9994059993535875,0.0025861045130641334,-0.002413895486935867,1160.0,
2023_10,海葵颱風,305680.0,2702520.0,4960,7868,27.990970091758022,0.658504607868518,0.7525766947068778,0.015265486725663717,-0.009734513274336283,1243.0,
2023_11,海葵颱風,319180.0,2693920.0,5390,8543,49.3088444642106,0.42993358039234775,0.9028605188239304,-0.03245841035120148,-0.0024584103512014783,552.0,
2023_12,海葵颱風,319080.0,2693660.0,5403,8538,44.4246291370315,0.6121731929914168,0.7907237076139134,-0.010013012361743654,-0.0075130123617436545,268.0,闊葉樹林型
2023_13,海葵颱風,295120.0,2610940.0,9539,7340,36.71637457580036,0.6368814469962915,-0.7709617516270895,0.0009424157303370787,-0.004057584269662922,494.0,闊葉樹林型
2023_14,海葵颱風,295440.0,2612220.0,9475,7356,34.01934998982646,1.0,-0.0,-0.015000000000000001,-0.0025,440.0,闊葉樹林型
2023_15,海葵颱風,295960.0,2612360.0,9468,7382,33.10114358966526,0.07669649888473697,0.9970544855015816,-0.010286764705882351,0.009713235294117648,327.0,闊葉樹林型
2023_16,海葵颱風,278340.0,2647260.0,7723,6501,22.144873841221013,0.7371541402007414,-0.6757246285173463,-0.005962264150943395,0.011537735849056605,2688.0,針葉樹林型
2023_17,海葵颱風,280580.0,2647140.0,7729,6613,35.2136676052906,0.9209672510685588,0.389639990836698,0.008572772898368884,-0.003927227101631117,2093.0,
2023_18,海葵颱風,284600.0,2647460.0,7713,6814,47.7924373291279,0.99768369268154,-0.06802388813737771,-0.001455012853470437,0.016044987146529563,1919.0,針闊葉樹混淆
2023_19,海葵颱風,291120.0,2646660.0,7753,7140,26.158981435332173,-0.2544932992796438,-0.9670745372626464,-0.001301813471502591,0.01369818652849741,1727.0,闊葉樹林型
2023_20,海葵颱風,283660.0,2646200.0,7776,6767,35.14579037169356,-0.994309153919809,0.10653312363426524,-0.032263556116015134,0.00023644388398486765,1562.0,
2023_21,海葵颱風,287660.0,2642260.0,7973,6967,39.05065885812619,-0.5547001962252293,-0.8320502943378436,-0.0028846153846153848,-0.005384615384615385,839.0,闊葉樹林型
2023_22,海葵颱風,287340.0,2642520.0,7960,6951,34.66253388314486,0.6507913734559685,0.7592566023652967,-0.015088235294117647,-0.012588235294117648,792.0,闊葉樹林型
2023_23,海葵颱風,287580.0,2642500.0,7961,6963,32.65176013874374,0.3511234415883917,0.9363291775690445,-0.014178082191780824,0.028321917808219174,749.0,
2023_24,海葵颱風,287740.0,2642340.0,7969,6971,36.62354905164433,-0.7399400733959439,-0.6726727939963123,-0.002036199095022624,0.007963800904977376,846.0,闊葉樹林型
2023_25,海葵颱風,291600.0,2642380.0,7967,7164,65.12835571227812,0.9967037682339823,0.08112705090276601,0.009566151779717933,-0.04293384822028207,980.0,闊葉樹林型
2023_26,海葵颱風,291780.0,2641820.0,7995,7173,63.72552022989941,0.814566547040979,0.5800701168322124,0.0022022086824067004,0.004702208682406702,696.0,
2023_27,海葵颱風,297960.0,2641020.0,8035,7482,35.5654308023033,0.8041761414663254,0.5943910610838058,-0.0052154645476772616,-0.0002154645476772625,461.0,闊葉樹林型
2023_28,海葵颱風,287540.0,2639720.0,8100,6961,52.95752522691714,6.123233995736766e-17,1.0,0.015,-0.0225,679.0,闊葉樹林型
2023_29,海葵颱風,294840.0,2640120.0,8080,7326,32.65176013874374,0.9363291775690445,-0.3511234415883917,-0.006575342465753423,0.0009246575342465754,1087.0,闊葉樹林型
2023_30,海葵颱風,295020.0,2637360.0,8218,7335,25.651916255178328,0.7808688094430304,0.6246950475544243,-0.00036585365853658537,0.002134146341463415,857.0,闊葉樹林型
2023_31,海葵颱風,295460.0,2637500.0,8211,7357,45.71583529290024,-0.7071067811865475,0.7071067811865476,-0.011875000000000002,-0.001874999999999998,889.0,闊葉樹林型
2023_32,海葵颱風,295340.0,2637000.0,8236,7351,10.024987862075742,0.14142135623730945,0.9899494936611666,-0.0035750000000000005,0.011425,601.0,闊葉樹林型
2023_33,海葵颱風,295260.0,2636960.0,8238,7347,44.53600944536456,0.4573480126207613,0.8892878023181472,-9.845061329890332e-05,-0.0075984506132989035,610.0,闊葉樹林型
2023_34,海葵颱風,290260.0,2638080.0,8182,7097,51.9511174652928,0.8609265282143156,0.508729312126641,0.017163093415007654,0.007163093415007656,950.0,闊葉樹林型
2023_35,海葵颱風,290480.0,2637760.0,8198,7108,49.3088444642106,0.9028605188239304,0.42993358039234775,0.00722735674676525,0.0022273567467652497,584.0,闊葉樹林型
2023_36,海葵颱風,290040.0,2637640.0,8204,7086,67.27903134369907,-0.6804510993672778,0.7327934916262993,0.0017808219178082189,-0.01571917808219178,584.0,
2023_37,海葵颱風,291020.0,2637660.0,8203,7135,10.219377114593588,0.8320502943378436,-0.5547001962252291,-0.00038461538461538396,-0.015384615384615384,305.0,闊葉樹林型
2023_38,海葵颱風,305920.0,2664120.0,6880,7880,64.9802089902254,0.5600739035159482,0.8284426489506732,0.02385296119809395,0.051352961198093953,590.0,闊葉樹林型
2023_39,海葵颱風,306260.0,2664380.0,6867,7897,73.50419514688298,0.34055393111006516,0.9402249837169192,0.01687188270759112,-0.05062811729240888,465.0,
2023_40,海葵颱風,299900.0,2684180.0,5877,7579,38.50896869263104,0.7226418571476991,0.6912226459673645,-0.040106120434353416,0.002393879565646591,1228.0,
2023_41,海葵颱風,299440.0,2684200.0,5876,7556,52.79957831202802,0.5503133621338229,-0.8349582046168347,-0.0024486856319769555,-0.004948685631976954,1335.0,
2023_42,海葵颱風,299980.0,2687460.0,5713,7583,55.50678026743678,-0.08588834215301205,0.9963047689749392,-0.021991000295072293,0.0555089997049277,1598.0,闊葉樹林型
2023_43,海葵颱風,299420.0,2687920.0,5690,7555,50.22496814932186,-0.9781059289848354,-0.2081076444648588,0.007856214811606758,-0.009643785188393242,1740.0,闊葉樹林型
2023_44,海葵颱風,301980.0,2687340.0,5719,7683,31.693440803183943,-0.9312427797057534,0.3643993485805121,0.00039139344262295096,-0.00460860655737705,1651.0,闊葉樹林型
2023_45,海葵颱風,312920.0,2685700.0,5801,8230,38.32881810145589,0.31622776601683794,-0.9486832980505138,0.0026249999999999997,-0.0023750000000000004,2412.0,針葉樹林型
2023_46,海葵颱風,314740.0,2687720.0,5700,8321,36.08714706573126,-0.10289915108550522,-0.9946917938265513,-0.007116176470588233,0.007883823529411763,1869.0,針葉樹林型
2023_47,海葵颱風,319960.0,2686780.0,5747,8582,46.76535660991049,0.39958542051392804,0.9166959647084235,0.03827348066298343,-0.031726519337016576,868.0,闊葉樹林型
2023_48,海葵颱風,312140.0,2681160.0,6028,8191,46.69408503840473,0.8247288518459779,0.5655283555515276,0.013414769572459745,-0.01908523042754026,1277.0,
2023_49,海葵颱風,310780.0,2682780.0,5947,8123,54.33197647499089,0.1614885681105409,0.9868745828977495,0.009519075981970382,-0.0004809240180296203,1336.0,闊葉樹林型
2023_50,海葵颱風,288080.0,2681740.0,5999,6988,40.79858749551321,0.9847835588179368,-0.17378533390904766,-0.000302013422818792,0.00969798657718121,2424.0,
2023_51,海葵颱風,293940.0,2681880.0,5992,7281,30.720611476635867,0.3786328457205041,0.9255469562056767,0.0010884955752212388,0.018588495575221242,2214.0,
2023_52,海葵颱風,294020.0,2681800.0,5996,7285,43.77679566071582,0.13045451257138735,0.9914542955425438,-0.006164057181756296,0.0063359428182437035,2141.0,闊葉樹林型
2023_53,海葵颱風,292920.0,2681300.0,6021,7230,52.69479903421493,0.9524241471993242,-0.30477572710378376,0.012336719883889694,0.0023367198838896946,2012.0,闊葉樹林型
2023_54,海葵颱風,296260.0,2681040.0,6034,7397,37.60152555834086,0.22722961560641836,0.9738412097417932,-0.004030558482613277,-0.001530558482613277,1163.0,
2023_55,海葵颱風,298100.0,2680700.0,6051,7489,51.23917095263513,-0.6222441255753677,0.7828232547561078,0.015755439161966155,0.0007554391619661548,1203.0,闊葉樹林型
2023_56,海葵颱風,297680.0,2682380.0,5967,7468,46.43767472695269,0.30908607233755814,0.9510340687309481,0.0140616167326173,-0.023438383267382703,1407.0,闊葉樹林型
2023_57,海葵颱風,300280.0,2680800.0,6046,7598,34.78470182920318,-0.5038710255240862,-0.8637789008984335,0.006554404145077721,-0.008445595854922279,1327.0,
2023_58,海葵颱風,292540.0,2682880.0,5942,7211,43.139678341360025,0.9871054777475852,-0.16007115855366244,0.022704626334519577,-0.014795373665480428,2391.0,
2023_59,海葵颱風,298360.0,2683120.0,5930,7502,25.034387530343444,0.9635179096299407,-0.2676438637860946,-0.017234957020057305,0.03526504297994269,1571.0,闊葉樹林型
2023_60,海葵颱風,291980.0,2686540.0,5759,7183,44.8650800832348,0.9796027006414901,0.20094414372133132,-0.011365930599369082,0.026134069400630913,2130.0,闊葉樹林型
2023_61,海葵颱風,289260.0,2677560.0,6208,7047,40.55896658324713,-0.11684124756739724,0.9931506043228762,0.019360068259385667,-0.0056399317406143346,2617.0,
2023_62,海葵颱風,294240.0,2677300.0,6221,7296,30.72061147663586,0.9676172723968439,-0.25242189714700275,-0.009827433628318583,0.002672566371681416,1413.0,闊葉樹林型
2023_63,海葵颱風,294540.0,2677740.0,6199,7311,68.636460878412,0.1564647204953325,0.9876835481267862,0.016515731089222534,0.029015731089222528,1121.0,
2023_64,海葵颱風,296760.0,2679100.0,6131,7422,62.6668327893673,0.4264192316982556,-0.9045256429962997,0.05248705960928369,-0.04501294039071631,1760.0,
2023_65,海葵颱風,296940.0,2676820.0,6245,7431,44.23706899687729,0.7445694406464903,0.6675450157520258,-0.00217699406723797,0.0053230059327620295,895.0,闊葉樹林型
2023_66,海葵颱風,299880.0,2678780.0,6147,7578,68.42900071538294,0.059301393492047626,0.9982401237828007,-0.034067353716909256,0.12843264628309076,1132.0,闊葉樹林型
2023_67,海葵颱風,285760.0,2675740.0,6299,6872,41.18592516570965,-0.8,0.6,-0.0084,0.0041,2422.0,針闊葉樹混淆
2023_68,海葵颱風,285200.0,2676720.0,6250,6844,39.57420005713789,-0.060495060401890254,0.9981684966311909,-0.004933668801463862,0.00756633119853614,2615.0,
2023_69,海葵颱風,288000.0,2675020.0,6335,6984,62.572690887254154,-0.7135639703685389,0.7005900799982019,-0.00328606295236492,0.00921393704763508,2618.0,針葉樹林型
2023_70,海葵颱風,296980.0,2675720.0,6300,7433,52.41603810093891,-0.1924144607210113,0.9813137496771572,-0.045299888930025914,0.03220011106997408,991.0,闊葉樹林型
2023_71,海葵颱風,294820.0,2674280.0,6372,7325,59.545279403060505,0.029399051601892635,0.9995677544643531,0.004334485738980122,-0.000665514261019879,1074.0,待成林地
2023_72,海葵颱風,297920.0,2675580.0,6307,7480,55.043757927265005,0.08738374771484407,0.9961747239492219,-0.01124389126450825,0.04875610873549176,786.0,闊葉樹林型
2023_73,海葵颱風,297500.0,2674660.0,6353,7459,55.14195055310901,0.8184130245263527,-0.5746304214759498,0.04451372043662826,-0.05548627956337174,777.0,闊葉樹林型
2023_74,海葵颱風,297340.0,2674600.0,6356,7451,52.8985357739928,0.9643261479171182,-0.26471698178116976,-0.014599570968895243,0.027900429031104755,1002.0,闊葉樹林型
2023_75,海葵颱風,299740.0,2675200.0,6326,7571,53.864013207124955,0.9309731984870633,0.3650875288184562,0.0017060979673442177,0.009206097967344219,520.0,
2023_76,海葵颱風,303440.0,2676960.0,6238,7756,48.67204201795561,-0.5496165014762765,0.8354170822439401,-0.04567061382310295,0.026829386176897056,1201.0,闊葉樹林型
2023_77,海葵颱風,305120.0,2676880.0,6242,7840,55.27157745464052,0.987762965329069,-0.1559625734730109,0.02000337837837838,-0.014996621621621622,918.0,待成林地
2023_78,海葵颱風,287600.0,2673860.0,6393,6964,51.76879611538316,0.5317681325356475,0.8468899888530683,0.006073021722265322,0.006073021722265322,1699.0,針闊葉樹混淆
2023_79,海葵颱風,292140.0,2673740.0,6399,7191,38.78215347624,-0.09334070869305822,0.9956342260592881,0.03862536302032914,-0.018874636979670862,1425.0,
2023_80,海葵颱風,292340.0,2672940.0,6439,7201,52.15176825496263,0.9907115796044095,-0.13598002073001697,-0.01111981132075472,-0.006119811320754717,1396.0,闊葉樹林型
2023_81,海葵颱風,292500.0,2673000.0,6436,7209,40.952351591593704,0.6625738822030289,0.7489965624903807,-0.013273858921161825,0.009226141078838174,1272.0,闊葉樹林型
2023_82,海葵颱風,293220.0,2672100.0,6481,7245,39.31462864873003,0.21369687880543226,0.9769000173962616,-0.0018080149114631883,0.025691985088536814,1367.0,
2023_83,海葵颱風,295120.0,2672820.0,6445,7340,45.5703632033515,0.9557790087219501,0.2940858488375231,-0.016918918918918918,-0.01441891891891892,1528.0,針闊葉樹混淆
2023_84,海葵颱風,297340.0,2673880.0,6392,7451,63.11407431983637,0.8619342151577695,-0.5070201265633938,-0.007075835475578407,0.007924164524421594,1559.0,闊葉樹林型
2023_85,海葵颱風,301480.0,2673480.0,6412,7658,60.72230833647315,0.8550095071795325,-0.5186123240269296,0.007418222003929276,-0.01758177799607073,1263.0,闊葉樹林型
2023_86,海葵颱風,303720.0,2674180.0,6377,7770,55.34785274791893,0.17279947800812523,0.984957024646314,0.04449761122723201,-0.008002388772767991,505.0,闊葉樹林型
2023_87,海葵颱風,308680.0,2676700.0,6251,8018,52.53846097986847,0.5938522968371138,0.8045740795857672,-0.029354128440366976,0.01814587155963303,1254.0,闊葉樹林型
2023_88,海葵颱風,287720.0,2670060.0,6583,6970,44.6831922342158,0.9352862574562836,0.353892097415891,-0.010301916932907348,0.002198083067092652,1934.0,闊葉樹林型
2023_89,海葵颱風,292720.0,2670660.0,6553,7220,52.43140797117251,-1.0,-1.2246467991473532e-16,-0.005,0.01,1589.0,闊葉樹林型
2023_90,海葵颱風,310740.0,2671120.0,6530,8121,41.865818996052866,-0.3905498468561695,-0.9205817818752566,-0.011881322957198443,0.0006186770428015561,759.0,闊葉樹林型
2023_91,海葵颱風,303520.0,2668060.0,6683,7760,39.26219086021912,-0.9175556253099241,-0.3976074376343005,-0.035617399438727784,0.041882600561272215,2380.0,針闊葉樹混淆
2023_92,海葵颱風,313080.0,2676260.0,6273,8238,44.4339436755831,0.9434601396511318,0.3314859950125598,0.03768286736020806,-0.04231713263979194,633.0,待成林地
2023_93,海葵颱風,298740.0,2667300.0,6721,7521,33.70658681677467,0.22485950669875845,0.9743911956946198,0.025905898876404494,-0.0040941011235955055,1713.0,
2023_94,海葵颱風,298840.0,2666320.0,6770,7526,47.90920660689003,0.9032775043542898,-0.42905681456828765,-0.0033197348291687926,0.01918026517083121,1962.0,針闊葉樹混淆
2023_95,海葵颱風,299560.0,2663420.0,6915,7562,47.988906399374976,-0.5854905538443586,-0.8106792283998809,-0.0034482758620689655,-0.008448275862068966,2077.0,針闊葉樹混淆
2023_96,海葵颱風,300120.0,2663700.0,6901,7590,44.15186907819885,0.20601048104984201,-0.978549784986749,-0.016047745358090185,0.008952254641909815,1703.0,闊葉樹林型
2023_97,海葵颱風,294860.0,2663660.0,6903,7327,44.973117396971325,0.5254928807219159,0.8507979973592923,0.025721665623043205,-0.016778334376956795,2258.0,
2023_98,海葵颱風,281980.0,2662300.0,6971,6683,47.46605928039683,0.5963240013375936,0.8027438479544529,0.00884665965281431,-0.013653340347185692,2676.0,針葉樹林型
2023_99,海葵颱風,285160.0,2662140.0,6979,6842,34.99202019855866,1.0,-0.0,-0.005,0.01,1849.0,
2023_100,海葵颱風,288240.0,2660700.0,7051,6996,49.57446684129998,-0.4472135954999579,0.8944271909999159,0.023000000000000003,-0.0145,2100.0,針闊葉樹混淆
2023_101,海葵颱風,279320.0,2658200.0,7176,6550,62.2291861676181,0.276459417200341,0.9610255931249947,0.00351451473136915,-0.036485485268630845,2561.0,
2023_102,海葵颱風,279520.0,2657600.0,7206,6560,49.3676133591072,0.3861380881261299,0.9224409883013098,-0.021906350667280264,0.015593649332719743,2100.0,針闊葉樹混淆
2023_103,海葵颱風,286020.0,2659280.0,7122,6885,41.278359841805916,-0.9397934234884371,0.3417430630867042,0.020766423357664238,-0.0017335766423357665,1335.0,闊葉樹林型
2023_104,海葵颱風,285580.0,2659340.0,7119,6863,40.53479707962874,0.6139406135149205,-0.7893522173763263,0.0018269230769230771,0.0018269230769230771,1239.0,待成林地
2023_105,海葵颱風,285380.0,2659020.0,7135,6853,37.247373202381205,0.9863939238321437,0.16439898730535726,0.00195945945945946,-0.00554054054054054,1347.0,
2023_106,海葵颱風,285640.0,2659080.0,7132,6866,33.70658681677467,0.9743911956946198,0.22485950669875843,0.0036516853932584267,-0.001348314606741573,1195.0,闊葉樹林型
2023_107,海葵颱風,285660.0,2658680.0,7152,6867,35.812086963577045,0.9701425001453319,0.24253562503633297,0.014411764705882353,-0.0030882352941176477,1144.0,待成林地
2023_108,海葵颱風,285720.0,2658820.0,7145,6870,38.46757814830217,0.9754410020677066,0.22026087143464337,-0.007525990099009901,0.002474009900990099,1157.0,待成林地
2023_109,海葵颱風,285980.0,2658600.0,7156,6883,40.53479707962874,-0.7893522173763264,-0.6139406135149204,0.016759615384615387,-0.008240384615384616,1180.0,闊葉樹林型
2023_110,海葵颱風,286200.0,2658340.0,7169,6894,38.28695056949238,-0.19002190656586088,0.9817798505902814,-0.019287863590772315,0.013212136409227686,1300.0,闊葉樹林型
2023_111,海葵颱風,286100.0,2658080.0,7182,6889,42.377774270582094,-0.1643989873053573,0.9863939238321437,-0.02506756756756757,0.004932432432432433,1117.0,
2023_112,海葵颱風,286240.0,2658020.0,7185,6896,32.73080151420785,-0.9723873019805175,-0.23337295247532414,-0.021021180030257186,0.006478819969742814,1208.0,闊葉樹林型
2023_113,海葵颱風,285640.0,2658520.0,7160,6866,28.735641668064062,0.41036467732879794,0.9119215051751064,0.010914760914760915,0.0034147609147609148,1066.0,闊葉樹林型
2023_114,海葵颱風,284200.0,2657220.0,7225,6794,2.862405226111748,1.0,-0.0,0.014999999999999998,-0.005,1452.0,闊葉樹林型
2023_115,海葵颱風,284520.0,2657800.0,7196,6810,41.3243671023583,0.9667052278615119,0.2558925603162826,-0.001063055780113177,-0.008563055780113177,1421.0,
2023_116,海葵颱風,281660.0,2657640.0,7204,6667,35.14579037169356,0.10653312363426519,0.994309153919809,-0.033322824716267345,-0.0008228247162673393,1800.0,闊葉樹林型
2023_117,海葵颱風,283620.0,2656400.0,7266,6765,46.59848383582609,0.1182128897851123,-0.9929882741949438,0.007548910005589715,0.010048910005589716,1490.0,闊葉樹林型
2023_118,海葵颱風,285520.0,2658900.0,7141,6860,36.71637457580036,0.6368814469962915,-0.7709617516270895,0.023307584269662923,-0.011692415730337078,1263.0,闊葉樹林型
2023_119,海葵颱風,288400.0,2660280.0,7072,7004,36.71637457580036,-0.9720822085732868,0.23464053310389701,-0.021245786516853934,-0.006245786516853932,1936.0,針闊葉樹混淆
2023_120,海葵颱風,288320.0,2660320.0,7070,7000,33.946295027753955,-0.9284766908852593,-0.37139067635410383,-0.022155172413793105,0.015344827586206897,1901.0,針闊葉樹混淆
2023_121,海葵颱風,289480.0,2658640.0,7154,7058,44.60978861211985,-0.9883716976506172,-0.15205718425394107,0.019335260115606934,-0.008164739884393063,1628.0,
2023_122,海葵颱風,292660.0,2660120.0,7080,7217,56.383146221032916,0.26592899812581344,0.9639926182060737,-0.012370165745856351,0.007629834254143646,2246.0,
2023_123,海葵颱風,295000.0,2658900.0,7141,7334,41.18592516570965,-0.8,0.6,-0.008599999999999998,0.008900000000000002,1126.0,
2023_124,海葵颱風,296500.0,2657880.0,7192,7409,43.73777595287439,-0.3396444637775568,0.9405538996916954,-0.012788395904436863,0.01471160409556314,1857.0,
2023_125,海葵颱風,296460.0,2657720.0,7200,7407,37.20254489015669,-0.9550641368112371,0.29639921487245285,0.000330802603036876,0.005330802603036876,1590.0,
2023_126,海葵颱風,295420.0,2658340.0,7169,7355,45.84296219186747,-0.09709996428542599,0.995274633925616,-0.027855038302887446,0.009644961697112552,1154.0,
2023_127,海葵颱風,281600.0,2656640.0,7254,6664,43.21072161527393,0.42579703632987964,0.904818702200994,-0.010835694050991499,0.0041643059490084995,1491.0,待成林地
2023_128,海葵颱風,295480.0,2655080.0,7332,7358,46.5263493090976,0.5214500094539749,0.853281833651959,0.011724719101123597,-0.008275280898876405,710.0,闊葉樹林型
2023_129,海葵颱風,298680.0,2655700.0,7301,7518,50.656886529398676,0.7172793808592269,0.6967856842632489,0.014772154556908865,-0.007727845443091136,984.0,
2023_130,海葵颱風,280980.0,2653420.0,7415,6633,40.04325099636187,0.9221943818285309,-0.3867266762506742,0.010538716814159292,-0.009461283185840712,2127.0,闊葉樹林型
2023_131,海葵颱風,281580.0,2653700.0,7401,6663,44.2087245309662,-0.4369039627369132,-0.8995081585759975,-0.038622853368560105,0.011377146631439895,1937.0,闊葉樹林型
2023_132,海葵颱風,287240.0,2652700.0,7451,6946,31.138369345567487,0.9103664774626048,-0.413802944301184,0.016883561643835615,-0.013116438356164384,1295.0,
2023_133,海葵颱風,287140.0,2652440.0,7464,6941,51.84956155617976,0.9426272251612074,0.3338471422445943,0.001926340146548399,-0.015573659853451598,1458.0,
2023_134,海葵颱風,287080.0,2652080.0,7482,6938,26.246849689869403,0.5070201265633938,-0.8619342151577696,-0.09407455012853472,0.0484254498714653,1552.0,
2023_135,海葵颱風,292080.0,2654280.0,7372,7188,45.60472658302529,0.9301552213313228,-0.3671665347360485,-0.04828789694427802,0.014212103055721993,821.0,闊葉樹林型
2023_136,海葵颱風,290400.0,2654400.0,7366,7104,45.74135233937299,0.9988123511248966,0.048722553713409604,-0.0002373887240356083,-0.0027373887240356087,945.0,闊葉樹林型
2023_137,海葵颱風,293340.0,2653300.0,7421,7251,35.59853666783391,0.9778024140774095,-0.20952908873087348,-0.002451219512195122,0.012548780487804877,1106.0,闊葉樹林型
2023_138,海葵颱風,295660.0,2653660.0,7403,7367,49.5230583093334,0.5547001962252291,-0.8320502943378437,0.01403846153846154,-0.008461538461538463,549.0,闊葉樹林型
2023_139,海葵颱風,296260.0,2652320.0,7470,7397,55.8793396573305,-0.6267586448165067,0.7792134503124134,-0.05852510760401722,0.008974892395982783,796.0,闊葉樹林型
2023_140,海葵颱風,300720.0,2652680.0,7452,7620,60.31788042595438,0.6554728598887687,0.7552187298718422,-0.005248223350253806,0.0022517766497461922,429.0,闊葉樹林型
2023_141,海葵颱風,295240.0,2651840.0,7494,7346,57.512307148297914,0.9710716931038054,-0.23878812125503412,0.003388558033451596,0.0183885580334516,707.0,
2023_142,海葵颱風,295360.0,2650040.0,7584,7352,36.326005581723855,-0.5780173407803388,-0.8160244811016552,0.017329479768786127,-0.00017052023121387174,835.0,
2023_143,海葵颱風,296300.0,2649800.0,7596,7399,57.9946167919165,1.0,-0.0,-0.025,-0.005,1096.0,闊葉樹林型
2023_144,海葵颱風,259580.0,2599860.0,10093,5563,52.72482806714037,-0.3615278544908723,0.9323613089501445,-0.0031403874004344683,0.02685961259956553,2651.0,針葉樹林型
2023_145,海葵颱風,267580.0,2573280.0,11422,5963,51.39039996896977,0.05989229072794676,0.9982048454657787,-0.002284774810681547,0.005215225189318454,1012.0,闊葉樹林型
2023_146,海葵颱風,266900.0,2571880.0,11492,5929,40.70318870066343,0.5812381937190965,-0.8137334712067349,-0.004459459459459458,-0.01445945945945946,1167.0,闊葉樹林型
2023_147,海葵颱風,273540.0,2571720.0,11500,6261,28.760730367696652,0.8654262854811262,-0.5010362705417047,-0.0012448132780082987,-0.0012448132780082987,1189.0,闊葉樹林型
2023_148,海葵颱風,265780.0,2603600.0,9906,5873,40.91700476339015,0.8364611295797534,0.5480262573108728,0.0070413893510815305,0.0070413893510815305,2433.0,針葉樹林型
2023_149,海葵颱風,271900.0,2601780.0,9997,6179,45.561759328850215,0.9805806756909201,-0.19611613513818404,-0.04899038461538461,0.026009615384615384,1091.0,針闊葉樹混淆
2023_150,海葵颱風,266940.0,2586360.0,10768,5931,61.53889357141394,0.8944271909999159,-0.4472135954999579,0.0325,-0.07,735.0,待成林地
2023_151,海葵颱風,265540.0,2584820.0,10845,5861,56.96927826723241,-0.1300340368001863,-0.9915095306014198,-0.027467635402906213,0.035032364597093794,1549.0,
2023_152,海葵颱風,260720.0,2587260.0,10723,5620,17.5484006137923,0.31622776601683794,0.9486832980505138,-0.04825,0.026750000000000003,1218.0,闊葉樹林型
2023_153,海葵颱風,260860.0,2586300.0,10771,5627,47.185445598636534,-0.9728062146853669,-0.23162052730603966,-0.022092274678111586,-0.027092274678111587,1378.0,針闊葉樹混淆
2023_154,海葵颱風,256580.0,2584180.0,10877,5413,50.12698754083821,0.8770962678415019,0.4803146228655843,-0.028543392935019625,0.028956607064980374,2479.0,針葉樹林型
2023_155,海葵颱風,267680.0,2573320.0,11420,5968,45.561759328850215,0.196116135138184,0.9805806756909201,0.001153846153846154,-0.003846153846153846,1026.0,闊葉樹林型
