case,ft,slope,north,east,planc,profc,elev,slope2,bg_lid,x,y
0,闊葉樹林型,27.93835272960235,-0.7071067811865475,0.7071067811865476,-0.003125,-0.008125,388.0,780.5515532436791,bg_2900,311580.6,2779238.8
0,闊葉樹林型,47.254232805058734,0.7625091353727915,0.6469774481950958,-0.0134036305392418,0.0240963694607581,1947.0,2232.9625179946893,bg_2908,255178.9,2658365.0
0,闊葉樹林型,19.694600815138024,-0.9079593845004518,-0.4190581774617468,-0.001390243902439,0.0011097560975609,1387.0,387.87730126763535,bg_2918,290766.4,2739925.0
0,闊葉樹林型,33.946295027753955,0.9284766908852592,-0.3713906763541037,0.0106896551724137,-0.0018103448275862,1483.0,1152.3509461113129,bg_2919,239941.8,2535551.3
0,闊葉樹林型,33.946295027753955,-0.5199469468957452,-0.8541985556144386,0.0059137931034482,-0.0015862068965517,275.0,1152.3509461113129,bg_2923,305489.4,2437981.2
0,竹林,33.197229942878394,-0.6877446479107832,-0.7259526839058265,-0.0089014598540146,0.0085985401459854,987.0,1102.0560758803415,bg_2924,221330.4,2593252.1
0,闊葉樹林型,41.59751679121417,-0.1689638151108456,0.9856222548132668,0.0859099920697858,-0.0065900079302141,1694.0,1730.3534031953448,bg_2928,289957.6,2673215.3
0,闊葉樹林型,40.7628826356304,0.2900073952828708,0.9570244044334736,-0.0045164003364171,0.0079835996635828,1364.0,1661.6126007661785,bg_2934,219457.1,2561707.7
0,針闊葉樹混淆,31.007583006867133,-0.291161615782696,-0.9566738804288584,0.0086699826989619,-0.016330017301038,2186.0,961.4702039277554,bg_2937,231721.6,2609778.4
0,竹闊混淆林,31.588135505201176,0.8944271909999159,-0.4472135954999579,-0.012,0.0105,134.0,997.8103046949512,bg_2940,299176.0,2790728.4
0,闊葉樹林型,51.23917095263513,-0.7828232547561077,-0.6222441255753679,-0.0183309830781627,-0.0133309830781627,440.0,2625.4526399133674,bg_2942,245730.0,2530134.3
0,竹林,42.03111377419729,-0.9984603532054124,-0.055470019622523,-0.0096307692307692,0.0253692307692307,843.0,1766.6145250995169,bg_2946,239305.3,2681875.9
0,闊葉樹林型,28.30319610038818,0.3713906763541038,0.9284766908852592,0.0110344827586206,-0.0089655172413793,166.0,801.0709094970288,bg_2947,297791.4,2762066.3
0,闊葉樹林型,32.02597107856493,0.9992009587217894,0.0399680383488715,-0.0076257987220447,-0.0076257987220447,675.0,1025.662823525077,bg_2949,212232.6,2572619.4
0,闊葉樹林型,47.07775513424629,0.5812381937190964,-0.813733471206735,0.0424831081081081,-0.0175168918918918,1763.0,2216.3150284800527,bg_2955,258759.3,2589274.1
0,闊葉樹林型,21.370997322520356,-0.4472135954999579,-0.8944271909999159,-0.005,0.0075,261.0,456.7195265591721,bg_2959,340567.2,2765209.8
0,闊葉樹林型,35.29811642184922,-0.7415357791237712,-0.6709133239691262,0.0032699501246882,-0.0117300498753117,691.0,1245.9570229304218,bg_2960,222935.1,2476219.5
0,針闊葉樹混淆,21.251492955248168,-0.7071067811865475,0.7071067811865476,-0.01125,-0.00125,1849.0,451.6259528269625,bg_2962,225311.9,2528167.1
0,闊葉樹林型,17.5484006137923,-0.9486832980505138,0.316227766016838,0.009125,-0.035875,111.0,307.94636410214594,bg_2965,297026.4,2588803.7
0,闊葉樹林型,39.31462864873003,0.9769000173962618,0.2136968788054322,0.0001351351351351,0.0126351351351351,1303.0,1545.640025787544,bg_2977,293469.9,2706992.6
0,針葉樹林型,43.77679566071583,-0.1304545125713874,0.9914542955425436,0.0188104152484683,0.0113104152484683,2302.0,1916.407838320068,bg_2982,262974.8,2596111.7
0,竹林,27.93835272960235,0.7071067811865476,0.7071067811865475,-0.0406249999999999,0.0093749999999999,1750.0,780.5515532436791,bg_2987,234265.7,2606916.9
0,闊葉樹林型,43.02734418130678,0.9909924304103234,-0.133917896001395,0.0067467718794834,-0.0032532281205164,1289.0,1851.3523472966344,bg_2993,276855.2,2600895.5
0,闊葉樹林型,46.88333444737181,-0.2808987532707134,-0.9597374070082706,0.0040164383561643,-0.0084835616438356,681.0,2198.04704890412,bg_2995,253530.2,2638600.2
0,闊葉樹林型,30.36043784504823,-0.6401843996644799,0.7682212795973757,0.0029098360655737,-0.0045901639344262,1291.0,921.7561861430368,bg_3001,221908.8,2530145.4
0,針闊葉樹混淆,31.693440803183943,-0.3643993485805123,0.9312427797057532,0.0039959016393442,0.0089959016393442,1721.0,1004.4741899449248,bg_3003,253801.0,2711248.1
0,竹闊混淆林,15.436640338110504,-0.0905357460425184,-0.995893206467704,0.0098360655737704,-0.0201639344262295,369.0,238.2898649281804,bg_3005,302031.0,2626610.7
0,針闊葉樹混淆,48.75418465890979,0.4384236320214145,-0.8987684456438996,0.0118572801537722,0.0193572801537722,2292.0,2376.970521755075,bg_3008,288459.6,2681571.7
0,闊葉樹林型,38.577711707605054,0.5328132696861393,0.8462328400897506,-0.0072077603143418,0.0027922396856581,1006.0,1488.239840595088,bg_3011,254670.5,2561745.4
0,針葉樹林型,22.59136070457113,0.5407575913134988,0.8411784753765535,0.0090433212996389,-0.003456678700361,2492.0,510.3695784840406,bg_3012,247949.6,2549319.0
0,竹林,29.49620849656644,0.7071067811865476,-0.7071067811865475,-0.0131249999999999,0.0118749999999999,498.0,870.0263156729181,bg_3016,273912.5,2735938.1
0,針闊葉樹混淆,40.376760812124,-0.0293990516018927,0.9995677544643532,-0.0028327571305099,0.00466724286949,1991.0,1630.2828136794722,bg_3017,256181.9,2622196.3
0,闊葉樹林型,34.73245644172311,0.9015230574682735,0.4327310675847712,0.0059557867360208,-0.0065442132639791,1819.0,1206.343530476193,bg_3018,261324.8,2707396.6
0,竹林,38.836224204282125,0.4347490658311757,-0.9005516363645785,-0.007109450337512,-0.019609450337512,552.0,1508.252310445269,bg_3022,212937.8,2557776.1
0,闊葉樹林型,36.885169224775694,-0.8661855860486005,0.499722453489577,-0.0050138734739178,0.0124861265260821,268.0,1360.51570874034,bg_3023,315041.8,2758096.0
0,針闊葉樹混淆,40.9523515915937,-0.7489965624903806,0.6625738822030289,-0.0092178423236514,0.0082821576763485,2491.0,1677.0951008815073,bg_3024,270725.0,2710164.0
0,闊葉樹林型,36.71637457580036,-0.2346405331038968,-0.9720822085732868,-0.0103216292134831,0.0196783707865168,1498.0,1348.0921619904789,bg_3032,306487.8,2707786.9
0,闊葉樹林型,42.779253086391705,0.7834976790895338,-0.621394711002044,0.0005428832116788,0.0055428832116788,2242.0,1830.0644946295545,bg_3037,284852.5,2706729.1
0,竹林,11.395654497719995,0.8682431421244592,0.4961389383568338,-0.0045384615384615,0.0079615384615384,27.0,129.86094143140596,bg_3040,187325.9,2553582.8
0,闊葉樹林型,37.83331466287141,-0.8369696139735456,-0.5472493629827029,-0.0193937823834196,0.0181062176165803,495.0,1431.359698379841,bg_3043,220263.0,2481011.8
0,闊葉樹林型,27.484186071108013,0.5766831975986553,0.8169678632647617,-0.0028868360277136,0.0096131639722863,1097.0,755.3804839912877,bg_3044,251128.2,2696850.6
0,闊葉樹林型,22.40687120493745,-0.242535625036333,0.970142500145332,-0.0091176470588235,0.0108823529411764,87.0,502.067877194655,bg_3048,188692.6,2527105.6
0,闊葉樹林型,25.772653472692426,-0.3624462611549485,0.9320046715412958,-0.0002479892761394,-0.0027479892761394,1657.0,664.2296670234848,bg_3053,269054.9,2587073.0
0,闊葉樹林型,38.28695056949238,-0.9817798505902814,-0.190021906565861,0.0042101303911735,-0.0032898696088264,1597.0,1465.890583910753,bg_3055,221674.1,2564253.7
0,闊葉樹林型,23.58638143384095,0.973417168333576,-0.2290393337255473,0.0007049180327868,0.0032049180327868,718.0,556.317389142637,bg_3060,292355.6,2631710.2
0,闊葉樹林型,46.17646516763125,-0.5038710255240862,-0.8637789008984335,0.022020725388601,-0.0104792746113989,447.0,2132.265935377462,bg_3063,271278.7,2538562.6
0,闊葉樹林型,42.04206908232861,-0.7208330649018562,0.6931087162517844,0.0438220599538816,-0.0086779400461183,1301.0,1767.5355727232911,bg_3068,246086.7,2678069.8
0,闊葉樹林型,29.544096281560357,-0.7498378553650925,-0.6616216370868463,-0.0152748054474708,0.0047251945525291,1321.0,872.8536250941083,bg_3080,294125.7,2641129.1
0,針闊葉樹混淆,10.315082561193282,0.2747211278973782,-0.9615239476408232,-0.0118396226415094,0.0106603773584905,1954.0,106.40092824423375,bg_3084,231697.6,2604122.5
0,闊葉樹林型,14.03624346792648,0.6,0.8,0.0546,-0.0304,843.0,197.01613069090877,bg_3087,250449.3,2658781.0
0,針葉樹林型,33.27369602543111,-0.7619393177594592,0.6476484200955406,-0.0095355587808417,0.0029644412191582,1342.0,1107.13884719279,bg_3094,301825.2,2711677.4
0,針闊葉樹混淆,51.85492733615396,0.7264684169547159,0.6871998538760825,-0.0228281611410948,-0.0028281611410948,1246.0,2688.933489037808,bg_3096,283742.8,2606295.1
0,闊葉樹林型,36.62354905164433,0.6726727939963124,0.7399400733959437,0.0105995475113122,0.0005995475113122,427.0,1341.2843451381984,bg_3097,202856.4,2550573.9
0,闊葉樹林型,62.120056877086704,-0.9390187249577268,0.3438660119563506,-0.0678607661360853,0.0496392338639146,959.0,3858.901466412487,bg_3101,227493.2,2539532.5
0,竹闊混淆林,40.91700476339015,-0.5480262573108728,0.8364611295797534,0.0176393510815307,-0.0073606489184692,1088.0,1674.2012788072925,bg_3102,226020.0,2594669.4
0,闊葉樹林型,35.746679440302486,-0.9377487607237036,0.3473143558235941,0.0874366706875753,-0.0800633293124245,376.0,1277.8250910077445,bg_3105,292624.0,2606762.3
0,針葉樹林型,50.68634772701184,-0.3889720370403629,-0.9212495614113856,0.0657109178541492,-0.0392890821458507,2680.0,2569.105845903558,bg_3108,286355.0,2670829.9
0,闊葉樹林型,27.155878281943988,-0.7310552682428689,-0.6823182503600113,-0.0214964370546318,0.0110035629453681,548.0,737.4417252637571,bg_3109,288445.6,2637439.9
0,闊葉樹林型,40.55896658324713,0.1168412475673971,0.9931506043228762,-0.0008703071672354,-0.0008703071672354,1698.0,1645.0297703009571,bg_3111,252350.4,2568726.2
0,闊葉樹林型,49.90378357641581,0.5051792015689373,-0.8630144693469346,-0.0029087284005316,-0.0054087284005316,440.0,2490.3876152417483,bg_3113,274621.8,2554050.2
0,闊葉樹林型,34.21858270764896,-0.8087360843031884,-0.5881716976750464,-0.0038648648648648,-0.0088648648648648,654.0,1170.911402520212,bg_3120,222187.9,2553482.3
0,針葉樹林型,39.98069050753483,-0.1788854381999831,-0.9838699100999074,0.00874,0.02624,2398.0,1598.4556134592858,bg_3122,280912.7,2645162.0
0,闊葉樹林型,24.359555875506427,-0.9938837346736188,0.1104315260748464,0.0,-0.0,486.0,593.3879624519196,bg_3124,211592.3,2548285.8
0,針闊葉樹混淆,39.05065885812619,-0.8320502943378437,-0.5547001962252291,-0.0023076923076923,0.0151923076923076,687.0,1524.9539572537496,bg_3131,265652.8,2727164.1
0,闊葉樹林型,33.927980154144706,0.7432941462471664,0.6689647316224496,0.005,-0.005,789.0,1151.107837340037,bg_3137,321161.5,2719116.9
0,闊葉樹林型,42.674645497560086,0.6507913734559685,0.7592566023652967,0.0004705882352941,-0.0145294117647058,282.0,1821.1253683424247,bg_3146,310721.7,2667584.0
0,闊葉樹林型,35.009177890477666,-0.820905201785487,0.5710644881985999,0.0008152866242038,-0.0016847133757961,894.0,1225.6425365671105,bg_3148,237447.9,2625180.1
0,闊葉樹林型,32.63194030642942,0.6246950475544243,-0.7808688094430303,-0.003780487804878,0.0012195121951219,1201.0,1064.843528162373,bg_3150,276242.7,2592226.9
0,闊葉樹林型,52.69479903421493,0.6476484200955404,0.7619393177594593,-0.0454281567489114,0.0195718432510885,201.0,2776.741845256299,bg_3155,299926.0,2597572.2
0,針闊葉樹混淆,42.54813797067997,0.490261239632559,-0.8715755371245493,-0.025727002967359,0.0142729970326409,2299.0,1810.344044772019,bg_3157,274113.3,2712265.3
0,針闊葉樹混淆,57.9189041332565,-0.8462328400897505,-0.5328132696861393,-0.0015667976424361,0.0284332023575638,1491.0,3354.5994559973574,bg_3159,276605.2,2618462.4
0,闊葉樹林型,46.20938416376799,-0.7189883760491119,-0.6950220968474748,-0.0170835726593911,0.0054164273406088,963.0,2135.307184794692,bg_3160,223583.5,2476142.6
0,竹闊混淆林,17.183330483447964,0.970142500145332,0.2425356250363329,-0.0061764705882352,-0.0086764705882352,477.0,295.26684650339206,bg_3162,210655.7,2585447.7
0,闊葉樹林型,45.142527402683065,-0.9950371902099892,0.0995037190209988,-0.0048267326732673,0.0001732673267326,471.0,2037.8477803019916,bg_3167,271448.9,2574229.1
0,闊葉樹林型,43.68885454421518,-0.1046847845180427,0.994505452921406,0.0015821917808219,0.0115821917808219,871.0,1908.716011385592,bg_3174,312314.7,2670294.9
0,闊葉樹林型,12.604382648379184,-0.4472135954999579,0.8944271909999159,-0.019,-0.004,365.0,158.87046194676225,bg_3179,325168.7,2762218.5
0,竹闊混淆林,30.541505272932262,-0.5931990380498501,0.8050558373533679,0.0031732495511669,-0.014326750448833,155.0,932.7835443365492,bg_3185,255435.4,2735013.0
0,闊葉樹林型,35.94211187138234,-0.7241379310344827,-0.6896551724137933,0.0240725326991676,-0.0284274673008323,80.0,1291.8354057749632,bg_3186,341834.2,2773991.1
0,針闊葉樹混淆,22.48092791828604,-0.4228854653311241,-0.9061831399952652,0.011875,0.001875,1911.0,505.39212006717264,bg_3190,268033.9,2568181.3
0,闊葉樹林型,28.63490403452203,-0.274721127897378,0.9615239476408232,-0.0037735849056603,-0.0012735849056603,436.0,819.957729066286,bg_3192,235419.5,2474825.6
0,闊葉樹林型,29.89890183861456,-1.0,1.2246467991473532e-16,0.0,0.0025,1901.0,893.9443311551091,bg_3194,238774.0,2516636.2
0,針葉樹林型,30.985684296843363,-0.999133073092352,0.0416305447121811,-0.0075389948006932,-3.899480069324091e-05,2745.0,960.1126313436454,bg_3195,269075.2,2606336.3
0,竹闊混淆林,43.271344818790695,0.1858916681048506,0.9825702456970676,-0.0479046191819464,0.0470953808180535,802.0,1872.4092824266845,bg_3197,213931.0,2581036.9
0,闊葉樹林型,26.47888107199723,0.9535826651341416,-0.3011313679370974,-0.0006297229219143,0.0118702770780856,239.0,701.1311428249732,bg_3199,327645.6,2776049.5
0,竹林,29.710619869594677,0.481918749772156,0.876215908676647,-0.0080806142034548,-0.0155806142034548,408.0,882.7209330355538,bg_3206,261651.0,2537522.0
0,闊葉樹林型,32.47251629973426,-0.7071067811865475,-0.7071067811865476,-0.009375,0.010625,298.0,1054.4643148365071,bg_3216,327652.4,2711361.5
0,闊葉樹林型,28.960080041115702,0.9486832980505138,0.3162277660168379,0.0064999999999999,-0.0085,41.0,838.686235987828,bg_3217,232070.3,2432875.0
0,闊葉樹林型,29.424115787413506,0.2216211035889682,-0.9751328557914596,0.0657662082514734,-0.0267337917485265,601.0,865.7785898711167,bg_3221,294912.0,2753169.3
0,闊葉樹林型,23.85957416726988,-0.6782801027330658,-0.7348034446274879,0.0031948881789137,0.0006948881789137,139.0,569.2792794434522,bg_3222,315688.7,2733272.3
0,闊葉樹林型,34.01934998982646,-1.0,1.2246467991473532e-16,-0.005,-0.0025,841.0,1157.3161737303055,bg_3225,314312.5,2700358.5
0,闊葉樹林型,43.77679566071583,0.9914542955425438,-0.1304545125713873,0.0321341048332198,-0.0303658951667801,479.0,1916.407838320068,bg_3230,276915.8,2539214.3
0,針葉樹林型,34.21858270764896,0.5881716976750462,0.8087360843031886,-0.0102972972972972,0.0047027027027027,1388.0,1170.911402520212,bg_3233,317785.5,2710001.8
0,闊葉樹林型,40.810470609746446,0.376377046955938,0.9264665771223092,-0.0130176026823134,0.0094823973176865,641.0,1665.4945113889785,bg_3234,321086.0,2680586.3
0,針葉樹林型,27.484186071108013,0.5766831975986553,0.8169678632647617,-0.0025057736720554,-5.7736720554272166e-06,1230.0,755.3804839912877,bg_3236,246629.8,2699365.4
0,闊葉樹林型,26.246849689869403,0.8619342151577695,-0.5070201265633938,-0.0012724935732647,0.0112275064267352,453.0,688.8971186425975,bg_3238,317007.3,2723820.9
0,闊葉樹林型,15.90987591526664,-0.964763821237732,0.2631174057921088,0.0021538461538461,0.0021538461538461,1704.0,253.12415163918143,bg_3247,231009.1,2582983.3
0,闊葉樹林型,40.66726026452702,-0.1454939904948313,0.9893591353648532,-0.0063357324301439,-0.0038357324301439,704.0,1653.8260574227786,bg_3252,241649.0,2675971.8
0,闊葉樹林型,17.5484006137923,0.9486832980505138,-0.316227766016838,-0.0051249999999999,-0.0051249999999999,219.0,307.94636410214594,bg_3259,286792.1,2578965.8
0,闊葉樹林型,40.34005890109771,-0.7359310117618297,-0.6770565308208832,-0.0149761698440207,2.3830155979201357e-05,426.0,1627.3203521440328,bg_3260,232521.9,2475458.3
0,闊葉樹林型,14.03624346792648,6.123233995736766e-17,1.0,-0.01,0.02,394.0,197.01613069090877,bg_3263,224666.8,2680021.5
0,針闊葉樹混淆,39.52263127117112,6.123233995736766e-17,1.0,-0.01,-0.0125,2260.0,1562.0383825969534,bg_3266,289990.8,2681003.9
0,針葉樹林型,44.23706899687729,0.7445694406464903,-0.6675450157520258,0.0591562294001318,-0.0183437705998681,3001.0,1956.918273434482,bg_3267,294093.9,2689212.2
0,闊葉樹林型,43.73777595287439,0.9405538996916954,-0.3396444637775567,0.0377747440273037,-0.0097252559726962,603.0,1912.9930453038369,bg_3270,217238.2,2509239.7
0,針闊葉樹混淆,9.094640304149,-0.7808688094430304,-0.6246950475544242,0.0028048780487804,0.0053048780487804,1804.0,82.71248226185143,bg_3276,229728.8,2560942.5
0,竹林,39.05065885812619,-0.5547001962252293,-0.8320502943378436,0.0084615384615384,0.0209615384615384,260.0,1524.9539572537496,bg_3281,214098.1,2621561.0
0,針葉樹林型,29.034220452471416,0.9908301680442988,0.1351132047333134,-0.034340770791075,0.0031592292089249,2520.0,842.9859572827095,bg_3287,273812.2,2709394.3
0,竹林,19.694600815138024,-0.419058177461747,-0.9079593845004515,-0.0036219512195121,0.0088780487804878,162.0,387.87730126763535,bg_3288,203279.1,2538943.9
0,闊葉樹林型,38.836224204282125,-0.9005516363645786,-0.4347490658311756,-0.0051904532304725,0.0023095467695274,1520.0,1508.252310445269,bg_3292,282798.7,2723323.7
0,闊葉樹林型,0.0,-1.0,1.2246467991473532e-16,0.0,0.0,5.0,0.0,bg_3295,202565.2,2688265.9
0,針葉樹林型,36.71637457580036,-0.7709617516270895,0.6368814469962915,-0.0074101123595505,-0.0024101123595505,2607.0,1348.0921619904789,bg_3299,248010.3,2607335.6
0,闊葉樹林型,35.94211187138234,-0.7241379310344827,-0.6896551724137933,0.0116884661117717,-0.0058115338882283,668.0,1291.8354057749632,bg_3300,320859.3,2749414.1
0,針闊葉樹混淆,39.98069050753484,0.447213595499958,-0.8944271909999159,-0.031,0.0065,2506.0,1598.4556134592865,bg_3305,268306.8,2641748.0
0,針葉樹林型,47.9744503541902,0.9237421135716324,0.383015022700433,-0.0235355329949238,0.0164644670050761,2548.0,2301.54788678666,bg_3307,265299.1,2578239.2
0,闊葉樹林型,53.99063218931232,0.9084904526785746,0.4179056082321443,0.0238890723010894,0.0213890723010894,431.0,2914.988364201607,bg_3311,287489.2,2569784.5
0,闊葉樹林型,33.27369602543111,-0.6476484200955404,0.7619393177594593,0.0013860667634252,0.0088860667634252,201.0,1107.13884719279,bg_3320,298332.6,2783813.1
0,闊葉樹林型,32.82907195826586,-0.813733471206735,-0.5812381937190965,0.0024999999999999,-0.0024999999999999,1990.0,1077.7479656409976,bg_3330,302016.8,2668544.4
0,針闊葉樹混淆,46.70202219648135,0.683157128775741,0.7302714135188955,-0.0056291620421753,0.0093708379578246,1201.0,2181.0788772406368,bg_3337,246240.8,2633961.7
0,針葉樹林型,24.094842552110705,0.8944271909999159,0.4472135954999579,-0.0095,0.0055,2692.0,580.5614376110047,bg_3340,237689.4,2581886.5
0,闊葉樹林型,30.473837103833297,0.9771763639228008,-0.2124296443310437,-0.0011687725631768,0.0088312274368231,844.0,928.6547478309668,bg_3342,243632.0,2505207.5
0,闊葉樹林型,40.376760812124,-0.9995677544643532,0.0293990516018926,0.007538893690579,-0.0099611063094209,939.0,1630.2828136794722,bg_3344,250055.1,2659232.6
0,闊葉樹林型,26.246849689869403,-0.8619342151577696,0.5070201265633937,0.004710796915167,0.002210796915167,276.0,688.8971186425975,bg_3345,255984.9,2530467.1
0,闊葉樹林型,39.50971228619393,-0.970142500145332,0.2425356250363331,0.0014705882352941,-0.0035294117647058,855.0,1561.0173649378237,bg_3361,241909.6,2674698.7
0,闊葉樹林型,49.70211194894343,0.9963980072059784,-0.0847998304005088,0.0103685393258426,-0.0021314606741573,1855.0,2470.299932185305,bg_3371,271581.3,2604954.5
0,竹林,38.78215347624,0.0933407086930583,0.995634226059288,0.0212584704743465,-0.0012415295256534,303.0,1504.055428254634,bg_3373,222867.2,2676045.2
0,闊葉樹林型,28.40597188009524,-0.8320502943378437,-0.5547001962252291,-0.0088461538461538,0.0111538461538461,193.0,806.8992384527613,bg_3374,289439.3,2570099.0
0,針葉樹林型,38.04757894764742,0.447213595499958,-0.8944271909999159,-0.003,0.017,2501.0,1447.6182637774634,bg_3379,281021.9,2666901.1
0,闊葉樹林型,42.04206908232861,-0.6931087162517845,-0.720833064901856,0.007348193697156,0.004848193697156,663.0,1767.5355727232911,bg_3380,238029.3,2657902.5
0,闊葉樹林型,24.68442966726714,0.924678098474716,0.3807498052542948,-0.0104585798816568,0.0245414201183431,340.0,609.3210679982581,bg_3388,265025.0,2736858.6
0,闊葉樹林型,52.79957831202802,0.8349582046168347,-0.5503133621338228,0.0140277277637738,-0.0284722722362261,1775.0,2787.7954699279794,bg_3390,277342.8,2690975.3
0,闊葉樹林型,37.30694874098832,0.7546055221635046,-0.6561787149247867,-0.0132023681377825,-0.0007023681377825,938.0,1391.8084243627295,bg_3392,298889.8,2646419.0
0,針葉樹林型,29.734272666889545,0.919145030018058,-0.3939192985791677,-0.014978448275862,-0.004978448275862,2746.0,884.1269710289347,bg_3394,248474.3,2604718.4
0,闊葉樹林型,18.00416160591338,0.3846153846153847,0.923076923076923,-0.0181360946745562,0.0243639053254437,2251.0,324.1498351318455,bg_3395,269389.9,2652368.2
0,闊葉樹林型,36.45196008712727,-0.4061384660534476,0.9138115486202572,-0.0126288659793814,0.0198711340206185,948.0,1328.7453941935194,bg_3396,287090.9,2730341.9
0,闊葉樹林型,33.33081260166977,-0.1520571842539411,0.9883716976506172,0.0275867052023121,-0.0124132947976878,1606.0,1110.9430686876285,bg_3397,248556.1,2691430.3
0,針葉樹林型,48.97078652940554,-0.6961458360737502,0.7179003934510547,-0.0114576431613819,-0.0039576431613819,2350.0,2398.1379333086074,bg_3398,256718.4,2580361.7
0,針葉樹林型,48.37348359769412,-0.99975317783161,0.0222167372851467,-0.0176061204343534,0.0073938795656465,2724.0,2339.993915376382,bg_3401,245614.3,2608019.7
0,闊葉樹林型,44.6831922342158,-0.9605642644145614,0.2780580765410574,-0.0026757188498402,0.0348242811501597,933.0,1996.5876682398837,bg_3405,219457.2,2508199.2
0,針葉樹林型,23.58638143384095,0.2290393337255472,0.973417168333576,-0.0207213114754098,0.0117786885245901,968.0,556.317389142637,bg_3412,298386.1,2722469.6
0,闊葉樹林型,10.21937711459359,0.5547001962252291,0.8320502943378437,-0.0219230769230769,0.013076923076923,1001.0,104.4356686102792,bg_3413,311550.5,2740921.9
0,闊葉樹林型,56.77031870215713,0.851658316704544,-0.5240974256643347,0.0049785407725321,-0.0250214592274678,1398.0,3222.869085544491,bg_3415,301349.4,2673481.5
0,闊葉樹林型,7.125016348901798,-1.0,1.2246467991473532e-16,-0.015,0.0075,448.0,50.76585797211791,bg_3427,218745.5,2554991.6
0,闊葉樹林型,33.65076727448982,0.5633368246415098,0.8262273428075476,-0.006706629055007,0.0057933709449929,535.0,1132.3741381618752,bg_3430,289407.4,2615847.2
0,闊葉樹林型,54.81132616887463,0.6522419146504225,-0.7580108737829233,-0.0016982597886886,-0.0066982597886886,1910.0,3004.281476390761,bg_3431,285236.1,2688433.9
0,闊葉樹林型,48.80186853564354,-0.919145030018058,-0.3939192985791677,-0.0062931034482758,-0.0112931034482758,1192.0,2381.6223725702357,bg_3435,273335.7,2717219.4
0,闊葉樹林型,36.57693385156434,0.5390536964233673,0.8422714006615113,-0.0008683314415437,0.0066316685584563,650.0,1337.8720899817135,bg_3443,217590.7,2472353.5
0,闊葉樹林型,31.05129356595241,-0.6643638388299197,-0.7474093186836598,-0.0048620689655172,-0.0148620689655172,1289.0,964.1828321189575,bg_3453,233508.7,2575537.5
0,闊葉樹林型,33.10114358966526,-0.9970544855015816,0.076696498884737,-0.0213161764705882,-0.0013161764705882,1394.0,1095.6857069436378,bg_3461,303356.9,2670866.9
0,闊葉樹林型,38.67344937613533,-0.9995120760870788,0.0312347523777212,0.0026536585365853,0.0001536585365853,1585.0,1495.635686648502,bg_3464,294100.6,2670937.4
0,竹闊混淆林,17.752790161946685,0.7808688094430304,-0.6246950475544243,-0.0017073170731707,-0.0067073170731707,476.0,315.161558534111,bg_3466,231204.6,2678730.8
0,闊葉樹林型,11.395654497719995,0.8682431421244592,0.4961389383568338,0.0179230769230769,-0.019576923076923,274.0,129.86094143140596,bg_3467,261829.3,2535642.7
0,闊葉樹林型,8.646670214736362,-0.9863939238321436,-0.1643989873053574,0.0193918918918918,-0.0031081081081081,608.0,74.76490580240898,bg_3471,291459.6,2589551.8
0,闊葉樹林型,32.331742392927794,0.9874406319167054,-0.1579905011066728,-0.0001326053042121,-0.0026326053042121,235.0,1045.3415661626443,bg_3473,309245.0,2667774.1
0,針葉樹林型,24.748625315195834,-0.9761870601839528,-0.2169304578186562,-0.0010882352941176,-0.0060882352941176,2780.0,612.4944549919521,bg_3478,296469.9,2701219.8
0,針闊葉樹混淆,44.6831922342158,0.3538920974158909,-0.9352862574562836,-0.0090718849840255,0.0134281150159744,2228.0,1996.5876682398837,bg_3481,261460.7,2618107.6
0,闊葉樹林型,20.26014116551069,0.8804710999221753,0.4740998230350174,-0.006295871559633,-0.001295871559633,1358.0,410.4733200464208,bg_3485,306379.9,2696073.5
0,闊葉樹林型,44.4339436755831,0.9434601396511318,0.3314859950125598,0.0031233745123537,0.0031233745123537,841.0,1974.3753505648915,bg_3488,276651.9,2554699.9
0,闊葉樹林型,36.839310662660615,-0.9010016697590998,-0.4338156187728999,-0.0083978285077951,0.0016021714922048,172.0,1357.13481010002,bg_3491,298845.5,2592195.9
0,竹闊混淆林,28.735641668064066,-0.4103646773287978,-0.9119215051751064,0.0053014553014553,-0.0021985446985446,1009.0,825.7371020753795,bg_3495,257724.3,2646308.6
0,闊葉樹林型,55.9060292348161,-0.4061384660534476,-0.9138115486202572,-0.0074226804123711,-0.0024226804123711,1109.0,3125.4841048041126,bg_3497,308527.4,2691644.7
0,針葉樹林型,31.75630295195132,0.6866235329637165,0.7270131525498175,-0.0005505709624796,-0.0030505709624796,2118.0,1008.462777176112,bg_3498,285831.6,2691453.4
0,闊葉樹林型,24.68442966726714,0.924678098474716,0.3807498052542948,0.012969674556213,-0.0120303254437869,132.0,609.3210679982581,bg_3499,254972.7,2514100.7
0,針葉樹林型,44.7288802769619,-0.1766640627937741,-0.984271206993884,-0.0067253184713375,0.0182746815286624,2416.0,2000.672730830792,bg_3505,246203.1,2589542.4
0,針闊葉樹混淆,47.90920660689003,-0.4290568145682877,0.9032775043542898,-0.0024859765425803,0.0300140234574196,1808.0,2295.292077701675,bg_3507,268824.4,2617199.1
0,闊葉樹林型,42.08581058000388,0.9965457582448796,-0.0830454798537399,0.0020344827586206,0.0045344827586206,1029.0,1771.2154521759664,bg_3508,229746.1,2520203.6
