case,ft,slope,north,east,planc,profc,elev,slope2,lid,year,x,y,event,area_ha,old_scar,d_debris,d_road,d_river,in_largels,twi,litho,soc,ph,clay,litho_name,kind,bg_lid
0,闊葉樹林型,21.80140948635181,-1.0,1.2246467991473532e-16,0.0,-0.0,917.0,475.3014555915908,,,241611.5,2493803.0,,,False,1555.5249808940175,5264.38404510049,1686.3366465568697,False,6.633112287030751,13.0,9.0,54.0,30.0,siliciclastic sedimentary,ctrl,bg_47000
0,闊葉樹林型,35.41561005234765,0.984427575508482,-0.1757906384836575,0.0039369592088998,0.0014369592088998,1263.0,1254.265435379948,,,268379.9,2649257.7,,,False,6492.1202474408165,8390.39322579181,643.8222858403747,False,6.248677266753703,13.0,15.0,55.0,26.0,siliciclastic sedimentary,ctrl,bg_47002
0,闊葉樹林型,55.40771131249006,1.0,0.0,-0.01,0.01,654.0,3070.0144728882387,,,299705.1,2601928.5,,,False,856.9800635259448,1542.5641847143402,3195.835717702424,False,6.851593084665779,9.0,8.0,55.0,34.0,intermediate volcanics,ctrl,bg_47009
0,闊葉樹林型,38.577711707605054,-0.5328132696861392,0.8462328400897506,-0.0177504911591355,0.0022495088408644,345.0,1488.239840595088,,,213596.3,2478225.2,,,False,2801.341820787984,5549.146258487091,1590.1944444098492,False,6.444583514076546,13.0,4.0,51.0,28.0,siliciclastic sedimentary,ctrl,bg_47011
0,闊葉樹林型,34.52178114261242,0.9449860734402582,-0.3271105638831663,0.008005284015852,-0.0044947159841479,2181.0,1191.7533732584304,,,246944.7,2623085.8,,,False,3657.63777218916,8788.797041109974,2682.6616286582275,False,7.333840459165445,13.0,25.0,50.0,27.0,siliciclastic sedimentary,ctrl,bg_47013
0,闊葉樹林型,45.16024384854909,-0.8203981667699868,0.5717926616881726,-0.0079334054388133,0.0120665945611866,887.0,2039.447624460416,,,308332.8,2723000.5,,,False,456.84950347537625,2979.6418019900343,1326.383794034936,False,6.422360220148638,13.0,8.0,50.0,28.0,siliciclastic sedimentary,ctrl,bg_47015
0,闊葉樹林型,26.39225472997553,-0.7556890827898175,-0.654930538417842,0.0419384517766497,-0.0230615482233502,1793.0,696.5511097319157,,,297418.3,2661042.6,,,False,3305.737833539498,11504.339821192088,6619.5491306179765,False,7.639675398693211,10.0,23.0,55.0,26.0,metamorphics,ctrl,bg_47019
0,待成林地,16.69924423399362,1.0,0.0,0.0,-0.015,173.0,278.8647579865692,,,286142.2,2749634.3,,,False,702.8250557222857,59.6778934582649,758.6006611967076,False,8.152741142177447,13.0,5.0,53.0,27.0,siliciclastic sedimentary,ctrl,bg_47025
0,闊葉樹林型,37.99072498917101,0.6401843996644798,-0.7682212795973759,-0.0112295081967213,-0.0062295081967213,1432.0,1443.295185202823,,,223780.2,2484367.7,,,False,7351.957241443404,17190.722418124635,2061.602126790988,False,6.77516901120865,13.0,15.0,49.0,30.0,siliciclastic sedimentary,ctrl,bg_47027
0,闊葉樹林型,46.46998530702429,-0.997458699830735,0.0712470499879097,0.0179187817258883,0.0054187817258883,1990.0,2159.459534435053,,,279187.0,2719481.9,,,False,2507.131793456814,14317.676735044715,2500.8328646084765,False,6.44467439764581,13.0,15.0,51.0,28.0,siliciclastic sedimentary,ctrl,bg_47029
0,闊葉樹林型,46.242226022013895,-0.67028625796877,0.7421026427511382,0.0257048710601719,-0.016795128939828,630.0,2138.343467471019,,,237968.5,2679567.2,,,False,1277.9361313329307,4435.05144420282,94.93924899421827,False,7.239461464767835,13.0,6.0,54.0,31.0,siliciclastic sedimentary,ctrl,bg_47031
0,針葉樹林型,22.40687120493745,-0.242535625036333,0.970142500145332,0.0005882352941176,-0.0044117647058823,1970.0,502.067877194655,,,310345.9,2711200.4,,,False,6013.0864805047095,12894.448402360144,1331.1132698931167,False,6.703878128481824,11.0,17.0,51.0,26.0,mixed sedimentary rock,ctrl,bg_47039
0,闊葉樹林型,43.73777595287439,-0.9405538996916956,0.3396444637775565,-0.0094744027303754,-0.0119744027303754,1478.0,1912.9930453038369,,,315290.7,2680969.9,,,False,2368.145227745715,3745.703459494204,1516.6670059416365,False,6.741875654307719,10.0,18.0,56.0,33.0,metamorphics,ctrl,bg_47043
0,闊葉樹林型,25.89250179780793,0.8240419241993676,-0.5665288228870652,0.0200530503978779,-0.037446949602122,860.0,670.4216493494871,,,251800.0,2621202.3,,,False,8409.480744785154,10084.699428615517,0.0,False,10.838901394269168,13.0,9.0,56.0,30.0,siliciclastic sedimentary,ctrl,bg_47046
0,竹闊混淆林,34.78470182920318,0.5038710255240861,0.8637789008984335,0.0096632124352331,-0.0153367875647668,433.0,1209.975481346571,,,238112.1,2700478.5,,,False,127.34571030867852,1771.897780321162,1557.7203133129065,False,6.964441886994568,13.0,5.0,54.0,29.0,siliciclastic sedimentary,ctrl,bg_47048
0,闊葉樹林型,37.65979117547535,0.9070089677484316,0.421111306454629,-0.0055771248688352,0.0019228751311647,1926.0,1418.259871380411,,,289440.6,2675849.6,,,False,6566.86669112577,306.42625607509376,2568.033137456721,False,12.627001113907816,10.0,21.0,58.0,26.0,metamorphics,ctrl,bg_47050
0,闊葉樹林型,45.22207888903144,-0.8682431421244593,-0.4961389383568336,0.0069230769230769,-0.005576923076923,1693.0,2045.0364190457828,,,250123.5,2682211.5,,,False,2582.557290930453,4132.204127636198,4046.554972165436,False,7.4458891787850465,13.0,15.0,51.0,27.0,siliciclastic sedimentary,ctrl,bg_47053
0,針葉樹林型,34.888691645645146,0.2509621587837261,-0.9679968981658008,-0.0326397814910025,0.0123602185089974,2533.0,1217.2208047449094,,,239506.9,2571613.0,,,False,3853.8034229559817,2431.313024768343,5767.605711250634,False,7.221774275390756,11.0,19.0,51.0,28.0,mixed sedimentary rock,ctrl,bg_47060
0,闊葉樹林型,39.31462864873002,-0.5189781342417641,-0.854787515221729,0.0048369058713886,-0.0026630941286113,899.0,1545.6400257875434,,,218956.9,2514353.3,,,False,1136.2341310893855,2047.604624773612,775.9167737545031,False,5.956917443812727,13.0,10.0,54.0,29.0,siliciclastic sedimentary,ctrl,bg_47072
0,闊葉樹林型,11.976725812374069,-0.7071067811865475,-0.7071067811865476,0.0124999999999999,-0.0124999999999999,54.0,143.4419611847873,,,182663.9,2525118.3,,,False,1455.5810580892537,2970.677544277277,198.814725873638,False,8.404942005363264,13.0,4.0,56.0,27.0,siliciclastic sedimentary,ctrl,bg_47077
0,闊葉樹林型,22.40687120493745,-0.242535625036333,0.970142500145332,0.0038235294117647,-0.0011764705882352,135.0,502.067877194655,,,299036.3,2591820.6,,,False,5028.166926573091,872.0646450706887,2825.0616063246666,False,8.083104460840403,1.0,7.0,63.0,28.0,acid plutonics,ctrl,bg_47078
0,闊葉樹林型,34.09207978094286,-0.0738716855153119,0.997267754456709,0.0043144611186903,0.0018144611186903,1771.0,1162.269903790173,,,288386.5,2708449.3,,,False,674.7967159257212,2574.9867036445203,3146.700019728602,False,6.072983328460494,13.0,16.0,51.0,30.0,siliciclastic sedimentary,ctrl,bg_47079
0,針闊葉樹混淆,46.88333444737181,0.3511234415883917,-0.9363291775690444,0.0374657534246575,-0.0150342465753424,2071.0,2198.04704890412,,,301244.7,2690223.6,,,False,12110.015713847984,11542.583641114115,4049.224216440112,False,6.9608195877031385,10.0,20.0,51.0,25.0,metamorphics,ctrl,bg_47082
0,闊葉樹林型,46.59848383582609,-0.1182128897851124,-0.9929882741949438,0.0018152599217439,0.0143152599217439,821.0,2171.418695797745,,,241616.0,2685020.8,,,False,134.2004045072182,9042.742460378911,781.2537649828049,False,6.2792473167427945,13.0,8.0,51.0,31.0,siliciclastic sedimentary,ctrl,bg_47087
0,闊葉樹林型,50.78016961081121,-0.0204039146625193,0.9997918184634462,-0.0072257493755203,0.0227742506244795,686.0,2578.625625702754,,,325093.2,2710191.3,,,False,3761.091060017493,5777.289429844318,982.40215619137,False,9.355221622997078,10.0,9.0,53.0,28.0,metamorphics,ctrl,bg_47089
0,針葉樹林型,24.22774531795417,1.0,0.0,0.0,-0.0,2687.0,586.9836431916502,,,238985.4,2560035.0,,,False,1915.718471868528,11414.487409668702,9055.77168904726,False,7.105001708667833,11.0,20.0,51.0,27.0,mixed sedimentary rock,ctrl,bg_47093
0,闊葉樹林型,24.65223572323068,-0.4902612396325589,-0.8715755371245493,-0.0024332344213649,6.676557863501481e-05,1209.0,607.7327261537309,,,279782.3,2733791.8,,,False,1581.7251667464354,5347.778419218956,4087.511978658169,False,6.243172822507243,13.0,15.0,52.0,27.0,siliciclastic sedimentary,ctrl,bg_47096
0,闊葉樹林型,31.05129356595241,-0.0830454798537399,0.9965457582448796,0.0051379310344827,-0.0098620689655172,403.0,964.1828321189575,,,242453.3,2492685.0,,,False,528.2902870112591,4179.238221498104,589.739804548174,False,6.442322603381011,13.0,6.0,54.0,30.0,siliciclastic sedimentary,ctrl,bg_47099
0,針葉樹林型,31.160066779905723,-0.1240347345892084,0.9922778767136676,-0.002,0.0005,2014.0,970.9497617281842,,,264393.8,2671486.1,,,False,2924.2653621325885,6831.036330522945,10152.970515323492,False,6.752212306015851,13.0,17.0,51.0,25.0,siliciclastic sedimentary,ctrl,bg_47100
0,闊葉樹林型,22.29512452730976,0.7926239891046001,0.6097107608496924,0.0008828996282527,0.0033828996282527,316.0,497.07257768824894,,,310285.5,2662382.8,,,False,348.30608503968057,1452.6696011460565,1799.404116071605,False,7.261458179918616,10.0,7.0,60.0,27.0,metamorphics,ctrl,bg_47106
0,竹闊混淆林,30.720611476635867,-0.3786328457205041,-0.9255469562056768,0.0071415929203539,-0.005358407079646,648.0,943.7559694984112,,,210847.7,2552475.3,,,False,415.3818068119456,310.17318683561297,2003.495809257802,False,6.737826043576917,13.0,7.0,52.0,31.0,siliciclastic sedimentary,ctrl,bg_47113
0,針葉樹林型,44.4246291370315,0.6121731929914168,-0.7907237076139134,0.0182303188028627,-0.0142696811971372,2663.0,1973.5476739627884,,,259244.2,2599464.8,,,False,16363.908642361275,18204.00119323215,9472.945189898754,False,7.5055066297250805,11.0,20.0,51.0,25.0,mixed sedimentary rock,ctrl,bg_47116
0,竹闊混淆林,7.125016348901798,6.123233995736766e-17,1.0,0.01,-0.0075,84.0,50.76585797211791,,,187193.0,2523692.7,,,False,4722.373411589799,2819.075304759584,1085.3624218675775,False,8.393084766202781,13.0,4.0,58.0,32.0,siliciclastic sedimentary,ctrl,bg_47119
0,竹闊混淆林,5.150652185902698,0.5547001962252291,-0.8320502943378437,0.0075,-0.0199999999999999,86.0,26.52921794014424,,,193563.4,2578236.3,,,False,2710.736594617551,2298.9566543552355,359.9175722620882,False,8.634739564336561,14.0,5.0,54.0,31.0,unconsolidated sediment,ctrl,bg_47121
0,針葉樹林型,47.61538175910259,-0.4563166475962756,-0.8898174628127369,-0.0282561166059344,0.0142438833940655,2490.0,2267.22458006508,,,256532.0,2674720.6,,,False,519.059311756709,4681.558512757318,4899.078481544325,False,5.642348160618817,13.0,23.0,53.0,23.0,siliciclastic sedimentary,ctrl,bg_47127
0,闊葉樹林型,42.03111377419729,-0.3328201177351374,0.9429903335828896,-0.0003230769230769,0.009676923076923,1850.0,1766.6145250995169,,,233232.4,2544211.0,,,False,13773.840993409784,17559.41022805655,9694.010376854474,False,7.72349460808033,13.0,22.0,49.0,23.0,siliciclastic sedimentary,ctrl,bg_47129
0,闊葉樹林型,39.727886428017456,-0.1203313675192373,-0.9927337820337084,0.0001809954751131,-0.0123190045248868,1700.0,1578.3049600374536,,,225155.6,2574752.4,,,False,1496.1002366517453,3658.0286360765954,3534.131475724977,False,7.38873628545226,13.0,20.0,47.0,27.0,siliciclastic sedimentary,ctrl,bg_47137
0,針闊葉樹混淆,46.78903266978297,0.9863939238321436,0.1643989873053572,-0.0047972972972972,-0.0072972972972972,2601.0,2189.213578174018,,,264806.2,2676461.9,,,False,1099.7915119416784,4956.2860413126255,5543.4102299524975,False,7.165785914362461,13.0,20.0,50.0,23.0,siliciclastic sedimentary,ctrl,bg_47138
0,針葉樹林型,43.97995668722642,0.2849702680829618,0.9585363562790536,-0.0147684563758389,0.020231543624161,1925.0,1934.236590210312,,,275356.2,2687894.8,,,False,6728.3316703307,1762.6569052261818,1045.0521742379829,False,6.01805537880791,13.0,15.0,52.0,26.0,siliciclastic sedimentary,ctrl,bg_47147
0,針葉樹林型,39.52263127117112,1.0,0.0,-0.005,-0.0125,2775.0,1562.0383825969534,,,279257.1,2644039.9,,,False,12149.853546687908,16910.38458512411,6187.259707885374,False,6.4534507549279985,10.0,26.0,49.0,22.0,metamorphics,ctrl,bg_47149
0,闊葉樹林型,48.56172665223335,-0.3751927577331831,0.9269468132231584,-0.0439880662445202,0.0085119337554797,619.0,2358.2412954462307,,,300965.7,2674861.5,,,False,3892.180359534144,139.05591763457468,202.78490346048005,False,6.03220628719452,10.0,10.0,61.0,33.0,metamorphics,ctrl,bg_47152
0,闊葉樹林型,42.68513943100698,-0.8402966482242441,0.5421268698220932,-0.0342505510653931,-0.006750551065393,1458.0,1822.021128244507,,,226599.9,2543711.2,,,False,8822.946765974915,11035.859079185468,3199.63921264748,False,5.565482544032604,13.0,17.0,51.0,26.0,siliciclastic sedimentary,ctrl,bg_47155
0,針闊葉樹混淆,36.00673320377917,-0.997630328422983,0.068802091615378,-0.0046449704142011,0.0028550295857988,1719.0,1296.4848360081337,,,283820.6,2653290.8,,,False,7560.131127772904,13332.621620052689,2857.24994493178,False,11.554539943603933,10.0,22.0,54.0,25.0,metamorphics,ctrl,bg_47156
0,闊葉樹林型,52.02542014837084,0.9561999555074316,-0.2927142720941117,0.0143278750952018,-0.0156721249047981,1012.0,2706.6443416145107,,,295863.4,2649626.0,,,False,3154.99252436978,5519.658188108772,896.7080746693268,False,7.630580591814076,10.0,16.0,55.0,29.0,metamorphics,ctrl,bg_47157
0,闊葉樹林型,56.3465998299404,-0.3162277660168378,-0.948683298050514,-0.017,0.023,1274.0,3174.9393123954387,,,225354.8,2541870.2,,,False,8552.66319240594,10275.27210093352,1664.7255330791447,False,7.566157346434307,13.0,13.0,50.0,23.0,siliciclastic sedimentary,ctrl,bg_47159
0,針闊葉樹混淆,36.08714706573126,0.8574929257125442,-0.5144957554275266,-0.0052573529411764,-0.0002573529411764,2208.0,1302.2821833437165,,,266296.1,2646085.8,,,False,6714.028008532017,10971.763546615362,3683.7321768646993,False,6.905129008493374,13.0,21.0,51.0,24.0,siliciclastic sedimentary,ctrl,bg_47162
0,闊葉樹林型,19.152681749482543,0.5038710255240861,0.8637789008984335,0.0397150259067357,-0.0127849740932642,781.0,366.82521819696166,,,299711.8,2754941.0,,,False,1594.201126582352,5492.0284172255215,2037.486188530272,False,7.089113403513048,13.0,7.0,48.0,32.0,siliciclastic sedimentary,ctrl,bg_47163
0,闊葉樹林型,11.04835208485498,-0.6401843996644799,-0.7682212795973757,0.0035245901639344,-0.0039754098360655,13.0,122.0660837909194,,,224969.2,2722636.7,,,False,15834.633528501425,17.727507363841635,512.6281861560738,False,8.776638336972193,14.0,8.0,58.0,27.0,unconsolidated sediment,ctrl,bg_47167
0,闊葉樹林型,47.85824356821178,0.6108034542918211,0.7917822555634719,0.0003492835209826,-0.0246507164790174,300.0,2290.4114774342847,,,315565.0,2738544.3,,,False,2055.648519266509,164.09405462035485,28.2655963338938,False,13.435135706430298,13.0,5.0,52.0,25.0,siliciclastic sedimentary,ctrl,bg_47171
0,闊葉樹林型,25.43844441156941,0.0525588331227637,0.9986178293325098,-0.0031042817679558,0.0068957182320441,729.0,647.1144540805069,,,214718.1,2527347.6,,,False,432.24389218361136,3617.333763229892,1646.535317351138,False,6.454865877246935,13.0,9.0,52.0,32.0,siliciclastic sedimentary,ctrl,bg_47172
0,闊葉樹林型,47.24660675818882,-0.5547001962252293,0.8320502943378436,-0.0086538461538461,0.0063461538461538,1337.0,2232.241850162933,,,255285.7,2662803.6,,,False,2503.9028538211364,7277.168150669504,5185.014677829058,False,6.433427404921709,13.0,18.0,55.0,24.0,siliciclastic sedimentary,ctrl,bg_47175
0,闊葉樹林型,37.790111559066204,-0.3546542341205387,-0.9349975263177834,-0.0372570166320166,0.0127429833679833,1636.0,1428.0925316466692,,,233561.0,2512107.5,,,False,8691.784524093151,8598.858237382725,5201.951015134796,False,8.015379788097494,13.0,17.0,47.0,28.0,siliciclastic sedimentary,ctrl,bg_47181
0,闊葉樹林型,45.22207888903144,-0.396911150685467,-0.9178570359601426,-0.0224030769230769,-0.0149030769230769,1057.0,2045.0364190457828,,,261122.6,2654545.4,,,False,876.2308452498698,1304.7442602841727,2338.783217832905,False,8.717201343441404,13.0,9.0,53.0,28.0,siliciclastic sedimentary,ctrl,bg_47188
0,闊葉樹林型,28.91046765839842,-0.0905357460425184,-0.995893206467704,-0.0054918032786885,0.0095081967213114,938.0,835.8151402273011,,,263153.8,2715519.4,,,False,2817.7863367709674,18430.48192754133,6005.616213545105,False,7.0583387148583725,13.0,10.0,56.0,27.0,siliciclastic sedimentary,ctrl,bg_47191
0,闊葉樹林型,20.387669768422825,0.6726727939963124,-0.7399400733959437,0.0039705882352941,0.0164705882352941,1445.0,415.657078586262,,,277591.5,2727866.2,,,False,1525.6909894937,10001.827677292247,1811.033917148832,False,7.036200340890982,13.0,17.0,50.0,28.0,siliciclastic sedimentary,ctrl,bg_47192
0,闊葉樹林型,8.530765609948133,6.123233995736766e-17,1.0,-0.0249999999999999,0.035,593.0,72.77396189187375,,,206731.7,2582177.5,,,False,266.99607856004025,2089.969151792533,259.1124273946889,False,6.287550951895233,13.0,5.0,54.0,31.0,siliciclastic sedimentary,ctrl,bg_47197
0,闊葉樹林型,44.4339436755831,0.9434601396511318,-0.3314859950125598,-0.0363060793237971,-0.0113060793237971,1533.0,1974.3753505648915,,,308184.2,2686299.5,,,False,10645.197702156504,11617.573052975864,3671.199776390291,False,7.477584873365749,10.0,19.0,49.0,27.0,metamorphics,ctrl,bg_47198
0,闊葉樹林型,32.65176013874374,0.9363291775690444,-0.3511234415883917,-0.025,0.0075,107.0,1066.1374401580547,,,238146.1,2716901.2,,,False,7136.204918565158,2667.977220149852,1936.4084373125372,False,10.037289433557532,13.0,4.0,55.0,27.0,siliciclastic sedimentary,ctrl,bg_47202
0,闊葉樹林型,26.707667766558608,0.8944271909999159,-0.4472135954999579,-0.0069999999999999,0.0004999999999999,895.0,713.2995175288736,,,282989.1,2608603.9,,,False,2398.86175956439,6064.135650436669,970.5331713061652,False,6.812854292912077,10.0,12.0,53.0,25.0,metamorphics,ctrl,bg_47204
0,闊葉樹林型,38.467578148302174,-0.9754410020677066,0.2202608714346432,-0.0094059405940594,0.0005940594059405,1788.0,1479.7545685957348,,,289589.1,2673304.0,,,False,7868.739687079658,1281.0350456641413,367.6055654304589,False,5.96389178732104,10.0,18.0,57.0,26.0,metamorphics,ctrl,bg_47205
0,闊葉樹林型,47.03908938941234,0.9079593845004515,-0.4190581774617469,-0.0035121951219512,-0.0160121951219512,904.0,2212.6759305851247,,,247077.1,2673299.9,,,False,315.4794386824324,827.3770443978158,760.497269567651,False,6.45569306140907,13.0,8.0,50.0,28.0,siliciclastic sedimentary,ctrl,bg_47217
0,闊葉樹林型,46.70202219648135,0.2591285660873501,-0.9658428372346682,-0.0081028024417314,0.0018971975582685,1748.0,2181.0788772406368,,,257189.3,2696435.4,,,False,9497.492503769909,13997.44701324532,4374.246693793962,False,8.438858246744903,13.0,14.0,52.0,23.0,siliciclastic sedimentary,ctrl,bg_47223
0,針闊葉樹混淆,44.4246291370315,0.6121731929914168,-0.7907237076139134,0.0151789199739752,-0.0523210800260247,2404.0,1973.5476739627884,,,245915.8,2616576.3,,,False,3071.06558748551,7413.3978532608735,3096.5162496389594,False,5.690780777039926,13.0,21.0,53.0,24.0,siliciclastic sedimentary,ctrl,bg_47234
0,闊葉樹林型,45.80917341040296,0.4374657188493062,-0.899235088745796,-0.0278795038393384,0.0196204961606615,1272.0,2098.48036854437,,,316925.6,2683047.8,,,False,1809.7656906418945,4543.527177098037,3905.378108424467,False,10.51822684246614,10.0,18.0,51.0,32.0,metamorphics,ctrl,bg_47239
0,闊葉樹林型,49.90378357641581,0.5051792015689373,-0.8630144693469346,-0.0116371289322108,0.015862871067789,1433.0,2490.3876152417483,,,243449.6,2615394.5,,,False,3342.4170666093964,4681.444184900244,948.469074227242,False,5.71174544679386,13.0,15.0,54.0,22.0,siliciclastic sedimentary,ctrl,bg_47240
0,針葉樹林型,22.144873841221017,-0.1842885350501852,0.982872186934322,-0.0598490566037735,-0.0023490566037735,2437.0,490.39543744359486,,,271691.7,2620113.8,,,False,12233.237191241513,20013.151591094524,2375.564035277325,False,7.215159823629488,10.0,20.0,52.0,25.0,metamorphics,ctrl,bg_47247
0,闊葉樹林型,15.436640338110504,-0.995893206467704,0.0905357460425184,-0.0047745901639344,0.0302254098360655,457.0,238.2898649281804,,,229270.6,2697696.3,,,False,3320.987274399318,3589.911052070091,163.49333069286905,False,8.355885527355507,13.0,7.0,52.0,29.0,siliciclastic sedimentary,ctrl,bg_47251
0,闊葉樹林型,18.00416160591338,-1.0,1.2246467991473532e-16,0.0,0.0025,785.0,324.1498351318455,,,230716.6,2627123.3,,,False,2530.058497654167,4696.929696149386,1499.3836742609524,False,7.455613368974356,13.0,9.0,51.0,27.0,siliciclastic sedimentary,ctrl,bg_47255
0,闊葉樹林型,38.67344937613533,-0.6246950475544244,-0.7808688094430303,0.0004878048780487,-0.0120121951219512,977.0,1495.635686648502,,,246758.6,2530959.0,,,False,7216.66613633842,12891.262399725752,623.2309626848663,False,6.245278654561649,10.0,11.0,56.0,29.0,metamorphics,ctrl,bg_47256
0,針葉樹林型,15.90987591526664,0.9647638212377322,0.2631174057921087,-0.0008365384615384,-0.0558365384615384,2239.0,253.12415163918143,,,251936.0,2585617.8,,,False,18150.652818994604,12016.472842400148,4980.83080415908,False,11.1794576707864,11.0,18.0,55.0,26.0,mixed sedimentary rock,ctrl,bg_47257
0,闊葉樹林型,20.26014116551069,-0.8804710999221753,-0.4740998230350174,0.0039850917431192,0.0039850917431192,275.0,410.4733200464208,,,206548.0,2542690.5,,,False,2874.9490242478764,1137.80024031522,1731.9410242455958,False,7.48052520370665,13.0,5.0,53.0,30.0,siliciclastic sedimentary,ctrl,bg_47260
0,針闊葉樹混淆,39.14355704978305,-0.6757246285173464,-0.7371541402007413,-0.0055849056603773,-0.0005849056603773,2182.0,1532.2180585096205,,,260290.2,2707807.3,,,False,6635.49939542963,19519.081256561305,2603.3955210727127,False,5.823488130078455,13.0,19.0,52.0,29.0,siliciclastic sedimentary,ctrl,bg_47261
0,闊葉樹林型,51.85492733615396,0.6871998538760825,-0.7264684169547158,-0.0224079606784888,-0.0074079606784888,1219.0,2688.933489037808,,,253937.0,2668331.7,,,False,4247.901916553019,8889.908471468969,5696.403750715343,False,8.725890791179257,13.0,13.0,55.0,28.0,siliciclastic sedimentary,ctrl,bg_47263
0,針葉樹林型,23.994436724543963,-0.6178215519319034,-0.7863183388224227,-0.0573343848580441,0.0451656151419558,2929.0,575.732993728144,,,286580.4,2682858.9,,,False,9051.941344020042,5968.427422561852,5656.21475886061,False,6.051848498189414,13.0,23.0,55.0,23.0,siliciclastic sedimentary,ctrl,bg_47270
0,闊葉樹林型,30.24625565345472,-0.8574929257125442,0.5144957554275266,0.0130882352941176,-0.0019117647058823,267.0,914.8359810541411,,,319943.7,2767487.9,,,False,927.51651341319,4149.765371935253,544.1263662027145,False,7.756635602274456,13.0,5.0,51.0,27.0,siliciclastic sedimentary,ctrl,bg_47271
0,闊葉樹林型,33.33081260166977,0.152057184253941,-0.9883716976506172,-0.0130491329479768,0.0169508670520231,2007.0,1110.9430686876285,,,303598.4,2686541.0,,,False,9684.078316745405,8875.763456503675,2306.0835447852123,False,9.841635029812823,10.0,18.0,53.0,26.0,metamorphics,ctrl,bg_47272
0,闊葉樹林型,36.88516922477569,-0.9994449069791544,0.0333148302326386,-0.0023779134295227,0.0051220865704772,724.0,1360.5157087403395,,,272052.4,2574148.8,,,False,4488.166441465702,5460.340322647533,643.6992624637105,False,6.885566986386197,10.0,12.0,53.0,28.0,metamorphics,ctrl,bg_47273
0,針闊葉樹混淆,35.009177890477666,-0.820905201785487,-0.5710644881985999,-0.0110891719745222,0.0014108280254777,469.0,1225.6425365671105,,,290347.3,2744369.0,,,False,2173.310466462715,3049.6501907944407,955.7186558926876,False,11.661247894595068,13.0,8.0,52.0,27.0,siliciclastic sedimentary,ctrl,bg_47274
0,闊葉樹林型,20.26014116551069,-0.4740998230350176,-0.8804710999221752,0.0024942660550458,0.0124942660550458,1727.0,410.4733200464208,,,278818.8,2686590.5,,,False,7434.344606697188,1405.22486930142,472.10994735753445,False,7.457536321018991,13.0,14.0,54.0,26.0,siliciclastic sedimentary,ctrl,bg_47279
0,闊葉樹林型,28.30319610038818,0.9284766908852592,-0.3713906763541037,-0.0093103448275862,0.0006896551724137,295.0,801.0709094970288,,,232663.9,2475827.6,,,False,2626.286543775433,7801.666507872963,217.30920198585017,False,9.954611769422588,13.0,4.0,51.0,25.0,siliciclastic sedimentary,ctrl,bg_47281
0,竹闊混淆林,28.91046765839842,-0.995893206467704,0.0905357460425184,0.0268442622950819,-0.028155737704918,179.0,835.8151402273011,,,241182.1,2719128.0,,,False,4874.69465814165,2411.4887284922406,912.504571638538,False,8.790854790556669,13.0,5.0,52.0,31.0,siliciclastic sedimentary,ctrl,bg_47286
0,闊葉樹林型,23.994436724543963,-0.6178215519319034,-0.7863183388224227,-0.0226813880126183,0.0098186119873817,1526.0,575.732993728144,,,283002.0,2560612.1,,,False,3092.6744251276427,4428.226703760935,2644.4607129139754,False,7.33166158426458,9.0,15.0,51.0,29.0,intermediate volcanics,ctrl,bg_47287
0,針葉樹林型,14.302914425322813,0.196116135138184,-0.98058067569092,-0.019326923076923,0.0156730769230769,3126.0,204.57336105810737,,,268323.5,2639023.4,,,False,10451.30662636692,18246.70180432853,4964.203784721988,False,6.055427426599517,13.0,24.0,48.0,27.0,siliciclastic sedimentary,ctrl,bg_47290
0,針葉樹林型,15.616129405024544,-0.4472135954999579,0.8944271909999159,-0.0075,0.005,2496.0,243.86349759447216,,,271113.2,2626135.1,,,False,16656.224838494134,20700.46338500657,1959.2650070647687,False,6.331556132075176,11.0,18.0,51.0,32.0,mixed sedimentary rock,ctrl,bg_47293
0,針葉樹林型,36.43626970061044,0.8804710999221753,-0.4740998230350174,-0.0040366972477064,0.0109633027522935,1422.0,1327.6017496956222,,,267121.8,2672589.7,,,False,71.30805198406678,6261.599836206064,10045.562149870402,False,5.979029735382668,13.0,10.0,52.0,28.0,siliciclastic sedimentary,ctrl,bg_47294
0,針葉樹林型,35.746679440302486,0.3473143558235939,0.9377487607237036,0.0072708082026537,-0.0002291917973462,2560.0,1277.8250910077445,,,283568.3,2705100.4,,,False,1635.2645402283897,4057.289534369087,5621.590889860669,False,6.094774629624176,13.0,24.0,51.0,23.0,siliciclastic sedimentary,ctrl,bg_47295
0,闊葉樹林型,12.604382648379184,-0.8944271909999159,-0.4472135954999581,-0.0069999999999999,0.003,143.0,158.87046194676225,,,231599.4,2431393.7,,,False,2795.3805658895144,2036.898979208325,930.1695213992916,False,8.148637494747385,5.0,6.0,54.0,29.0,carbonate sedimentary rock,ctrl,bg_47302
0,闊葉樹林型,30.337664384844903,0.9397934234884372,0.3417430630867043,0.0040875912408759,0.0190875912408759,68.0,920.3738803274872,,,243088.5,2480976.5,,,False,361.7884197335722,89.15096506789016,1583.9393691458731,False,7.54084250686834,15.0,11.0,55.0,31.0,undefined,ctrl,bg_47307
