case,ft,slope,north,east,planc,profc,elev,slope2,bg_lid,x,y,old_scar,d_debris,d_road,d_river,in_largels
0,闊葉樹林型,31.311156133255537,-0.9863939238321436,-0.1643989873053574,6.756756756756757e-05,0.0050675675675675,2170.0,980.3884984011058,bg_144,235562.3,2525138.5,False,15427.453236048297,14768.686960001543,8152.686825910681,False
0,闊葉樹林型,18.00416160591338,6.123233995736766e-17,1.0,0.025,-0.0125,920.0,324.1498351318455,bg_154,310816.7,2747067.0,False,6499.220317150889,2661.4590270255917,1718.5399406648442,False
0,闊葉樹林型,12.979350497927722,0.9761870601839528,0.2169304578186562,0.0258235294117647,-0.0316764705882353,140.0,168.4635393480566,bg_157,307583.5,2755971.2,False,856.4400812575775,1743.635871359907,251.47633645233577,False
0,竹林,22.144873841221017,-0.7371541402007412,-0.6757246285173465,0.0042075471698113,-0.0032924528301886,356.0,490.39543744359486,bg_158,232088.2,2655851.4,False,116.63899238727473,341.4841303258845,228.49124231488273,False
0,闊葉樹林型,32.51251731617002,0.4314554973040049,-0.9021342216356464,-0.0032480769230769,-0.0032480769230769,289.0,1057.0637822342553,bg_161,313775.9,2754938.2,False,4828.588941502299,5167.143317130892,513.5585563615987,False
0,闊葉樹林型,38.67344937613533,-0.2498780190217697,-0.9682773237093576,-0.0101658536585365,0.0173341463414634,595.0,1495.635686648502,bg_164,312051.5,2748344.3,False,6042.344036618513,2903.954114158351,410.82307505289066,False
0,闊葉樹林型,15.436640338110504,-0.0905357460425184,0.995893206467704,-0.0119262295081967,-0.0019262295081967,42.0,238.2898649281804,bg_167,326177.7,2746265.4,False,621.6183726108275,1563.9855351235524,318.9333649663705,False
0,闊葉樹林型,40.7628826356304,-0.4930125719808804,0.8700221858486122,0.0071467619848612,-0.0103532380151387,1298.0,1661.6126007661785,bg_169,242981.3,2535972.5,False,11360.533020195928,17079.960609075697,5929.599250365961,False
0,針葉樹林型,27.26604445073282,-0.7761140001162654,0.6305926250944658,-0.0055882352941176,0.0169117647058823,2801.0,743.437179989338,bg_181,272454.2,2614340.8,False,9583.70727918809,17338.24702294487,8176.789248464885,False
0,闊葉樹林型,39.14355704978305,0.982872186934322,0.1842885350501853,-0.0142641509433962,0.0007358490566037,2070.0,1532.2180585096205,bg_185,258767.3,2693383.4,False,11100.204309472665,10721.266156430187,7469.139026240551,False
