bg_lid,before,dist_nearest_case_m
bg_39198,2024-07-18,699.2840548018403
bg_39212,2025-03-25,22390.636925958603
bg_39215,2019-04-26,2309.6316763717973
bg_39219,2025-03-25,2962.5877534513306
bg_39222,2025-03-25,1511.4447195315795
bg_39224,2024-04-29,853.9185659648126
bg_39227,2021-07-14,15209.275351390019
bg_39231,2023-07-03,607.3761823613733
bg_39241,2025-06-28,1324.116268950919
bg_39244,2024-07-18,3026.754885351737
bg_39246,2025-06-28,3061.0661161267412
bg_39250,2022-07-24,18486.406320131555
bg_39256,2025-04-14,1388.6683261312028
bg_39263,2024-07-18,861.6601885314279
bg_39266,2024-07-03,302.9246988940086
bg_39273,2024-02-14,3938.5050025103537
bg_39277,2024-07-18,2949.4564404479283
bg_39295,2024-09-01,237.87695390705085
bg_39302,2024-07-03,995.6899944259989
bg_39307,2025-08-07,192.96546659959674
bg_39308,2023-07-07,794.027415962432
bg_39311,2025-03-25,626.9814238074572
bg_39312,2021-07-14,8991.5629395785
bg_39313,2024-09-11,5094.687005979845
bg_39314,2025-03-25,37043.1562239355
bg_39320,2021-07-14,3989.5078425540323
bg_39321,2021-07-14,20513.919938090632
bg_39323,2025-04-14,932.126337198944
bg_39325,2025-03-25,1142.705814897325
bg_39327,2023-07-14,697.9524024602628
bg_39331,2024-09-01,1957.392791087187
bg_39348,2025-06-28,1455.2737574763978
bg_39363,2021-07-14,7018.2879468142955
bg_39370,2025-03-25,41828.37658088585
bg_39381,2024-02-14,243.58501041728408
bg_39387,2019-04-26,2202.2365426310084
bg_39395,2024-09-11,12567.742993174783
bg_39397,2021-07-09,1673.083429479955
bg_39403,2024-02-14,2162.3354380161877
bg_39404,2025-04-14,1396.1284418347393
bg_39408,2025-04-14,1389.996818161937
bg_39412,2025-09-21,857.1977896028897
bg_39414,2025-03-25,1984.6615514490315
bg_39435,2024-02-14,369.53531955698327
bg_39438,2025-03-25,1263.3264913315209
bg_39439,2024-07-08,589.2977592017759
bg_39442,2023-07-14,537.5718141792433
bg_39452,2024-09-11,1640.2046706431868
bg_39453,2019-04-26,2700.948265794551
bg_39455,2024-07-18,878.4944911039577
bg_39457,2024-09-11,361.3892319923583
bg_39463,2025-03-25,6131.796578263139
bg_39465,2018-07-30,6778.276402758887
bg_39488,2025-03-25,4066.727609331601
bg_39503,2024-04-29,231.06248527183175
bg_39505,2024-09-01,202.3843701970226
bg_39514,2025-03-25,12041.453688408907
bg_39515,2024-02-14,1103.2766443643395
bg_39517,2023-07-07,584.0941582484896
bg_39519,2023-03-16,4718.848756995787
bg_39521,2023-07-14,2554.021530410407
bg_39531,2024-02-14,663.270684487132
bg_39535,2023-07-03,499.96710071764375
bg_39539,2023-07-14,1527.845117968294
bg_39545,2025-06-28,342.2744921841973
bg_39547,2024-07-18,1044.696689044332
bg_39559,2025-03-25,4177.187305975225
bg_39564,2023-07-09,390.5469305986517
bg_39566,2025-03-25,5402.545661306337
bg_39567,2025-03-25,469.1448400013307
bg_39574,2024-04-29,969.1644948098507
bg_39576,2025-04-14,1497.5833280655622
bg_39590,2025-03-25,1413.4802310608156
bg_39597,2024-02-14,14101.687963034852
bg_39605,2025-03-25,1445.524951877403
bg_39606,2025-03-25,540.9090971688848
bg_39613,2025-06-28,2785.202237629859
bg_39614,2023-08-26,932.6694823463398
bg_39617,2024-02-14,2742.1653200525857
bg_39629,2023-08-26,998.3263123849722
bg_39630,2024-08-02,3705.687623653731
bg_39648,2024-04-14,1397.3936250750696
bg_39650,2024-07-18,3006.72311211044
bg_39653,2024-07-18,1079.259143162701
bg_39655,2025-03-25,780.3572233279126
bg_39671,2019-04-26,1400.8904157713553
bg_39679,2023-07-03,1182.2547813395392
bg_39681,2024-07-18,2366.845494407957
bg_39685,2025-04-14,2676.083015827655
bg_39686,2024-08-17,2376.194535176232
bg_39716,2024-09-11,1619.6898692341886
bg_39718,2024-04-04,1041.8611912342292
bg_39722,2024-07-18,1715.4312603248611
bg_39725,2024-07-18,883.4907294362229
bg_39728,2025-08-22,1105.5184537582024
bg_39731,2023-05-28,2533.491554771779
bg_39735,2025-04-14,1481.9598333289182
bg_39736,2024-02-14,3199.6054829462887
bg_39737,2018-07-30,7468.903764020479
bg_39739,2024-07-18,2624.89063791219
bg_39750,2025-06-28,448.1213466238947
bg_39756,2024-02-14,389.55719541584546
bg_39767,2023-07-09,815.0622436353464
bg_39775,2025-06-28,731.6902936352041
bg_39779,2025-06-28,1996.0038924061248
bg_39783,2025-04-14,4506.357924643982
bg_39787,2023-07-14,1729.9170884177945
bg_39797,2021-07-14,3701.908037174929
bg_39806,2024-07-18,1222.601794739449
bg_39807,2025-03-25,12886.012732463276
bg_39808,2024-07-18,584.488681242034
bg_39810,2021-07-14,12130.09989276264
bg_39819,2024-04-29,1308.1810750047064
bg_39820,2024-08-17,3343.6473537139855
bg_39832,2025-04-14,831.0923994959604
bg_39835,2025-04-14,3131.861874748143
bg_39839,2023-07-07,5497.875628876751
bg_39845,2023-08-23,1587.5720429007165
bg_39856,2024-02-14,1257.419930055136
bg_39860,2025-10-12,3502.1768632666344
bg_39862,2022-07-24,11989.148116234055
bg_39866,2024-02-14,638.2295995955959
bg_39867,2024-02-14,744.3730059586651
bg_39868,2021-07-14,1681.9273450419228
bg_39871,2024-07-03,1855.7540451255738
bg_39872,2025-03-25,16612.403473862618
bg_39882,2025-03-25,14486.77367416579
bg_39888,2025-03-25,2982.419560776145
bg_39896,2023-07-07,543.1493828587667
bg_39902,2024-07-18,3429.4987501527808
bg_39912,2024-02-14,233.08714100105612
bg_39932,2025-03-25,36800.409285209105
bg_39937,2024-08-22,5544.167015097928
bg_39957,2025-03-25,1091.6265554208421
bg_39960,2024-02-14,321.77601215741805
bg_39964,2022-07-24,15555.452181052138
bg_39972,2025-03-25,459.4810669658962
bg_39975,2023-07-07,606.0334301835186
bg_39984,2024-04-04,1380.3438042025919
bg_39986,2023-07-14,964.8615278888107
bg_39990,2024-02-14,1586.579851945652
bg_39994,2024-02-14,6788.904536816023
bg_39998,2024-02-14,5975.498977098018
bg_40012,2024-09-11,594.6865612236531
bg_40026,2024-07-18,434.5140652499041
bg_40030,2024-02-14,3485.070913769287
bg_40039,2025-03-25,725.5706858051484
bg_40049,2020-03-26,597.7878608667797
bg_40054,2025-10-12,3460.193638049792
bg_40059,2025-03-25,11045.7339353798
bg_40062,2025-04-14,1242.4543587595233
bg_40066,2025-06-28,2442.863139453366
bg_40068,2024-07-18,2831.2548016736205
bg_40069,2024-02-14,3441.7947510129106
bg_40077,2025-03-25,3362.629664250922
bg_40083,2023-09-14,240.43494296787887
bg_40084,2025-03-25,2172.0131756966944
bg_40088,2025-03-25,7705.591150100204
bg_40092,2024-07-18,1326.0572718024277
bg_40095,2023-09-14,2983.64599429924
bg_40096,2025-03-25,14134.832502102669
bg_40102,2025-04-14,1763.6183003133633
bg_40107,2025-03-25,999.1300217689256
bg_40109,2024-04-29,1823.5255277894987
bg_40117,2024-09-11,9579.477354662558
bg_40125,2024-04-29,3095.3187396455114
bg_40126,2024-07-18,365.62775892957296
bg_40143,2025-04-14,1948.847872692937
bg_40145,2024-02-14,1622.7200917287137
bg_40147,2025-03-25,1514.5952979261551
bg_40151,2024-02-14,2066.9092325015263
bg_40157,2023-09-14,663.6641868444183
bg_40158,2024-02-14,1082.5763931012307
bg_40159,2024-09-01,612.9371847912499
bg_40168,2024-07-18,1075.3193864614648
bg_40172,2025-03-25,615.2397897570398
bg_40173,2025-03-25,13102.644001055682
bg_40175,2025-03-25,1743.8775501163038
bg_40176,2018-07-30,10265.254933619472
bg_40188,2024-02-14,8903.26218062795
bg_40191,2022-10-02,1150.3455269614099
bg_40196,2024-02-14,1334.0919919181936
bg_40209,2023-07-09,2112.641435762293
bg_40216,2022-10-02,666.676672758267
bg_40218,2024-09-11,209.76573028009065
bg_40223,2018-07-30,599.4834397208971
bg_40227,2025-03-25,336.07795598660255
bg_40228,2023-07-07,463.39544505754566
bg_40237,2025-03-25,9143.826649587178
bg_40238,2024-07-18,2052.7454258382604
bg_40247,2025-03-25,1806.979768840802
bg_40250,2025-04-14,4547.89188952421
bg_40261,2023-07-07,79.55207602581886
bg_40263,2025-03-25,8365.503461268734
bg_40268,2023-07-07,2983.3422311562485
bg_40287,2024-07-18,1338.6170708979878
bg_40288,2019-07-15,809.2538566483207
bg_40289,2025-06-28,184.56537405465747
bg_40297,2024-02-14,302.71910313028627
bg_40299,2025-06-28,597.0042227652974
bg_40301,2023-06-07,154.9807639676907
bg_40303,2024-07-18,141.9565091848875
bg_40309,2025-03-25,2380.0752496507657
bg_40324,2023-07-07,811.197959810223
bg_40333,2024-04-04,115.5611288453212
bg_40357,2023-07-14,1925.502912618002
bg_40360,2024-07-18,1010.0536907016797
bg_40362,2024-07-18,2703.0273477342216
bg_40368,2025-08-07,749.6656137902908
bg_40373,2024-02-14,1174.3754127622124
bg_40381,2024-04-29,381.958374302779
bg_40386,2025-03-25,563.6654406651153
bg_40391,2025-03-25,982.9593844103225
bg_40406,2025-03-25,1053.95700334486
bg_40414,2025-03-25,75268.67185740218
bg_40415,2025-10-12,15300.886969806803
bg_40416,2024-09-01,5525.451297993799
bg_40419,2023-06-07,338.91817449057794
bg_40421,2025-04-14,334.7024577144267
bg_40425,2024-02-14,1299.4309009716349
bg_40431,2024-09-11,14375.569333508049
bg_40441,2025-03-25,821.9707646872629
bg_40457,2025-03-25,593.2076493944054
bg_40459,2024-07-18,4461.730873158989
bg_40470,2024-02-14,892.9720670324544
bg_40473,2025-03-25,239.53070199885704
bg_40479,2023-07-09,1007.4087272306548
bg_40483,2024-07-18,8391.484268102096
bg_40489,2025-10-12,15750.24500294526
bg_40501,2025-06-28,458.4572037821318
bg_40505,2025-06-28,2081.158833198443
bg_40522,2020-05-15,3235.1763009919746
bg_40523,2025-10-12,1979.1848586727974
bg_40532,2024-02-14,346.2688262029272
bg_40533,2025-03-25,1349.5547226028568
bg_40554,2025-04-29,1318.9966559848328
bg_40555,2024-07-18,2763.1745874085054
bg_40557,2024-07-18,655.5871085522505
bg_40560,2024-02-14,14474.238386630352
bg_40562,2024-07-18,1740.2549935282545
bg_40563,2024-09-01,488.4417044027397
bg_40565,2024-07-18,2798.5482076604767
bg_40572,2022-10-02,1523.455662794378
bg_40573,2018-07-25,5421.438004671835
bg_40577,2025-03-25,1384.8721114963084
bg_40579,2023-08-26,2805.7480661135205
bg_40582,2021-07-14,2126.184712225237
bg_40584,2024-07-18,897.3151509363404
bg_40602,2023-08-26,1933.6032275521463
bg_40604,2021-07-14,3915.7149287964626
bg_40625,2025-03-25,23562.917115340428
bg_40626,2023-08-28,711.2038735831198
bg_40629,2025-10-12,15939.521991352285
bg_40633,2025-03-25,3320.7635605384494
bg_40636,2024-07-18,3107.974171144373
bg_40641,2025-03-25,15322.911866029426
bg_40642,2024-07-18,176.2502998578622
bg_40646,2021-07-14,19809.789794755383
bg_40647,2024-02-14,3183.0630348926484
bg_40649,2024-02-14,552.0449295121178
bg_40669,2025-03-25,1584.7681860132466
bg_40675,2021-07-14,996.7275224451853
bg_40689,2024-09-11,12560.08601978872
bg_40691,2025-03-25,802.3307908833652
bg_40696,2023-05-28,2331.7155195478717
bg_40702,2024-07-18,1196.5378117301202
bg_40707,2024-07-18,1677.9513593960983
bg_40708,2023-07-09,528.8315204295563
bg_40716,2025-04-14,382.4412771915945
bg_40717,2023-07-14,143.97040563969148
bg_40723,2022-07-24,4665.367759834163
bg_40724,2023-07-07,1843.567159205209
bg_40725,2021-07-14,5320.202184287953
bg_40727,2021-07-14,18196.246450144517
bg_40734,2024-07-18,1432.1886221094949
bg_40740,2025-03-25,13783.355225332449
bg_40749,2024-07-18,2244.925312254124
bg_40753,2022-10-02,17367.219775960024
bg_40762,2024-07-18,1028.1650292148597
bg_40767,2025-03-25,1047.4495524367005
bg_40770,2018-07-30,4854.572992159039
bg_40771,2025-03-25,1235.6307054296394
bg_40772,2025-03-25,10538.55344468585
bg_40777,2021-07-14,16557.44709067175
bg_40782,2024-07-03,202.06920002829094
bg_40783,2024-02-14,1398.1999635242064
bg_40785,2024-09-11,3158.310546241423
bg_40786,2025-03-25,5499.819144162957
bg_40790,2025-03-25,16599.19824161401
bg_40795,2024-09-01,367.53446273772335
bg_40796,2024-02-14,996.997267849875
bg_40799,2025-03-25,266.2648373332321
bg_40805,2022-10-02,632.9880524149698
bg_40821,2025-03-25,12639.734685332598
bg_40823,2024-07-18,2702.730772089366
bg_40826,2025-03-25,7654.598090853494
bg_40830,2024-07-18,705.968995424055
bg_40837,2024-07-03,1841.521415840709
bg_40838,2023-09-14,2547.76578996174
bg_40849,2024-07-18,1423.3066804102482
bg_40852,2024-02-14,2625.0306758016445
bg_40857,2024-07-08,559.0964827290765
bg_40860,2025-03-25,6498.535506219807
bg_40869,2022-07-24,3427.9831710788367
bg_40871,2021-07-14,13107.503084584749
bg_40872,2025-06-28,499.4205892833152
bg_40879,2025-03-25,7673.542783695387
bg_40883,2024-10-19,736.9436953390302
bg_40884,2024-07-18,576.9456579266832
bg_40891,2025-10-12,1433.278940960253
bg_40892,2023-03-16,1216.2214117914887
bg_40894,2025-03-25,19022.396019337237
bg_40895,2021-07-09,2098.0391428428557
bg_40902,2022-07-24,2556.5867786953568
bg_40908,2024-07-18,2428.2851766832955
bg_40913,2022-10-02,372.1267925049022
bg_40918,2025-06-28,1253.2702647473589
bg_40919,2024-07-18,781.6835229171091
bg_40921,2024-09-01,14129.472815873309
bg_40925,2023-07-14,1844.5990983682484
bg_40935,2024-02-14,494.3081849411765
bg_40937,2025-03-25,6695.737049205265
bg_40942,2023-07-09,464.02532193835697
bg_40950,2025-09-11,109.99174241751491
bg_40957,2025-03-25,16622.19979593845
bg_40963,2025-03-25,743.0650465470716
bg_40968,2024-10-19,3265.029057098865
bg_40972,2023-08-26,589.6704937503946
bg_40977,2024-07-18,1657.9189245558164
bg_40978,2024-07-18,959.2514619741177
bg_40994,2025-03-25,2582.8124840955466
bg_40995,2024-07-18,2012.775050645464
bg_41000,2025-03-25,11236.264973255102
bg_41001,2018-07-30,2223.3842320209724
bg_41010,2025-03-25,1720.8641955715875
bg_41030,2023-08-26,258.0986516819396
bg_41034,2018-07-30,6065.66578474287
bg_41035,2024-07-18,1464.0108104791243
bg_41039,2024-10-19,2134.0242401856876
bg_41043,2021-07-14,3815.300878620399
bg_41047,2025-03-25,3775.012531965936
bg_41052,2025-06-28,1213.3050228613026
bg_41053,2024-07-18,541.6068729250286
bg_41066,2025-04-14,884.061892064104
bg_41073,2025-03-25,1429.667564505795
bg_41076,2024-07-18,334.1476730428816
bg_41095,2022-07-24,4841.487566451091
bg_41112,2023-06-07,652.8944271473192
bg_41118,2025-06-28,194.1001622873828
bg_41119,2022-07-24,14865.729729986373
bg_41122,2024-09-01,1087.821873699901
bg_41128,2025-03-25,78713.59083231632
bg_41131,2021-07-14,2077.7809193945354
bg_41138,2025-04-14,3107.6772584198106
bg_41151,2021-07-14,4664.605657952381
bg_41155,2025-03-25,72525.18501172744
bg_41166,2023-07-14,796.1565687727269
bg_41168,2025-03-25,3532.872127462177
bg_41172,2019-07-15,1874.531082591187
bg_41197,2025-10-12,5600.9479432323815
bg_41199,2024-07-18,764.7309273856139
bg_41213,2024-10-19,4224.846774274592
bg_41220,2024-07-18,4800.440810300832
bg_41224,2025-03-25,5596.166799738881
bg_41230,2025-03-25,9015.60235412471
bg_41231,2024-08-02,1227.9490756949172
bg_41233,2024-02-14,565.4936183545218
bg_41242,2023-07-14,1525.9108758048299
bg_41248,2024-07-18,931.2178507739488
bg_41251,2025-06-28,200.64116626433074
bg_41253,2024-02-14,1599.7006434016319
bg_41256,2024-04-29,497.09524902174974
bg_41261,2023-08-26,558.8128740464388
bg_41264,2021-09-22,1234.7219665174819
bg_41267,2024-07-18,3122.0196343073285
bg_41269,2024-07-03,920.4217794574038
bg_41271,2025-04-14,1623.4475341075793
bg_41273,2025-03-25,1583.124207382367
bg_41278,2024-02-14,1447.7172115091903
bg_41287,2025-10-12,3815.0273253021373
bg_41288,2023-03-16,2770.485065724216
bg_41300,2024-07-18,893.8424829913124
bg_41304,2023-06-07,526.5173169042386
bg_41305,2025-03-25,1038.8629700785643
bg_41308,2022-10-02,2867.7854380165795
bg_41311,2021-07-09,2244.5423067520865
bg_41317,2021-07-14,16533.503557758195
bg_41321,2023-07-09,168.67297857099763
bg_41323,2023-09-14,683.2555036733047
bg_41324,2024-02-14,977.1249576180628
bg_41325,2025-09-11,2126.0987811950977
bg_41332,2024-07-18,5013.665509225786
bg_41336,2023-07-14,379.63132484013835
bg_41337,2023-08-26,1753.09180871931
bg_41362,2024-02-14,626.0735372142625
bg_41372,2022-10-02,15930.022581041758
bg_41374,2025-10-12,3847.54627996853
bg_41382,2025-06-28,658.5415828934181
bg_41383,2024-07-18,3468.510503515954
bg_41386,2024-02-14,1395.3049947950299
bg_41391,2022-10-02,32351.46518243792
bg_41393,2025-09-11,1104.270445860043
bg_41413,2025-04-14,1535.1735397016676
bg_41415,2021-07-14,1532.3056687556707
bg_41419,2025-03-25,11766.162554936845
bg_41423,2021-07-09,820.61127130934
bg_41429,2025-03-25,12412.31111877236
bg_41430,2023-07-07,508.94979447881576
bg_41432,2025-03-25,9901.693486373979
bg_41439,2024-02-14,4036.2483890981266
bg_41440,2023-08-26,1005.0035418842215
bg_41445,2024-09-01,5880.186744730109
bg_41454,2025-03-25,1079.423119494972
bg_41457,2025-03-25,2323.311131381297
bg_41464,2025-04-14,7818.577115006294
bg_41474,2022-10-02,5752.176456133822
bg_41478,2025-03-25,861.6994706972671
bg_41479,2025-03-25,1975.0808008282274
bg_41480,2025-04-14,1370.5031552317912
bg_41486,2024-02-14,1304.7270906974943
bg_41487,2024-04-29,2308.8374311763323
bg_41496,2025-06-28,620.1258789956286
bg_41500,2024-09-01,1952.829612357545
bg_41505,2025-04-14,1630.3501385898119
bg_41524,2022-10-02,18176.07879363692
bg_41529,2024-02-14,948.1949556921473
bg_41548,2023-07-03,244.40973568981764
bg_41551,2025-03-25,8320.232055189303
bg_41556,2024-10-19,1274.1755599993226
bg_41565,2024-07-18,2991.0382487691404
bg_41567,2024-04-04,981.4364616215593
bg_41570,2024-07-03,2644.63172063711
bg_41578,2025-03-25,844.6896237080769
bg_41580,2023-07-07,441.6823307535901
bg_41581,2025-04-14,614.6410712767316
bg_41583,2024-07-18,638.5147291958303
bg_41597,2024-07-18,501.7939276238045
bg_41599,2023-07-14,1754.4299721845357
bg_41600,2023-07-07,279.9288230963822
bg_41612,2025-03-25,22677.176580130024
bg_41614,2024-07-18,3797.530882691813
bg_41615,2025-04-14,708.1179874145637
bg_41620,2023-07-07,1093.229789431142
bg_41623,2023-07-07,672.0866706757131
bg_41626,2021-07-14,760.6657347349493
bg_41634,2024-02-14,1198.7394880457653
bg_41646,2024-08-02,442.2097630083912
bg_41651,2025-04-14,856.333532042266
bg_41664,2022-07-24,9882.377414418195
bg_41667,2024-07-18,920.972085624794
bg_41668,2025-03-25,7197.3367285545155
bg_41675,2024-02-14,1396.1888861111247
bg_41677,2025-04-14,4151.101793138842
bg_41680,2023-07-14,979.2148006436483
bg_41683,2025-08-07,581.3076164991497
bg_41686,2025-03-25,249.70208329134792
bg_41701,2022-07-24,5591.570576233407
bg_41702,2025-03-25,40008.96801129596
bg_41703,2024-07-18,1472.445208794105
bg_41707,2025-03-25,773.6733639592463
bg_41725,2024-07-18,178.86138096261575
bg_41728,2025-03-25,8826.093317799134
bg_41733,2024-02-14,2849.0586333911215
bg_41735,2024-04-04,947.9307962609686
bg_41737,2024-02-14,207.32945425077537
bg_41746,2025-04-14,2262.6211527564424
bg_41747,2022-10-02,9985.179591699814
bg_41757,2023-08-26,270.7648509314582
bg_41760,2024-02-14,2125.912223423179
bg_41769,2024-02-14,18617.8189371044
bg_41772,2022-07-24,3374.133238507407
bg_41775,2025-10-12,14240.193169504497
bg_41786,2024-02-14,1428.580587891406
bg_41787,2022-10-02,5459.073008900055
bg_41795,2024-07-18,842.2328346129628
bg_41796,2025-06-28,846.0463261549324
bg_41816,2024-07-18,847.8860029511303
bg_41826,2024-07-18,2970.838012901781
bg_41830,2024-09-11,11936.28787397907
bg_41838,2023-03-16,2705.2594336589455
bg_41849,2025-03-25,7093.91298907045
bg_41856,2025-04-14,4211.188964093172
bg_41864,2024-09-01,1115.312533821854
bg_41875,2024-07-03,1404.702693455153
bg_41877,2024-07-18,1658.0616066358361
bg_41878,2024-02-14,1899.8623536719924
bg_41882,2024-10-19,590.4483673445783
bg_41886,2025-03-25,1720.8751574997773
bg_41893,2024-02-14,2515.229307339505
bg_41896,2025-04-14,462.9192220031339
bg_41902,2025-03-25,3052.1444599004462
bg_41906,2025-07-23,1099.8732263312954
bg_41909,2025-03-25,233.13085853205197
bg_41922,2025-03-25,1984.845919082909
bg_41924,2024-07-18,6934.691689599491
bg_41928,2024-02-14,642.8074626198437
bg_41931,2025-04-14,1067.7216945438447
bg_41936,2024-02-14,3074.5406737427033
bg_41949,2023-07-09,1403.1788823952088
bg_41953,2025-06-28,5626.491577564224
bg_41964,2021-07-09,451.6899556112721
bg_41973,2024-07-18,3792.3635981404404
bg_41979,2024-02-14,2174.227312794169
bg_41981,2024-02-14,1226.6127041980887
bg_41983,2022-10-02,830.1611509219748
bg_41986,2024-07-18,1298.857557471258
bg_41988,2025-04-14,611.2212164183903
bg_41992,2024-07-18,585.8752292082057
bg_41996,2023-07-14,129.4856239126175
bg_42002,2025-04-14,981.0013302743894
bg_42003,2024-02-14,6459.855034240145
bg_42004,2024-07-18,1709.7738553678037
bg_42013,2025-04-14,1006.3016325634663
bg_42014,2025-03-25,1294.6649709093479
bg_42019,2021-07-09,721.3725779374067
bg_42039,2025-04-14,326.3093374392096
bg_42040,2021-07-14,5489.804422900793
bg_42042,2019-03-27,826.729273341645
bg_42050,2023-07-03,81.7059177782881
bg_42055,2025-06-28,777.433949927618
bg_42059,2024-07-18,406.58285908290094
bg_42062,2024-09-01,886.8138883104288
bg_42069,2025-06-28,5.451348457063314
bg_42078,2024-02-14,1975.525678521918
bg_42084,2021-07-09,334.03133326090756
bg_42087,2024-07-03,1286.0124927854376
bg_42090,2025-03-25,989.7201185185188
bg_42092,2022-07-24,1099.092941657001
bg_42109,2025-03-25,16331.63168328569
bg_42121,2023-08-26,2405.517702325246
bg_42133,2025-09-21,917.2091811577653
bg_42138,2024-07-18,89.56634412551506
bg_42139,2023-08-26,3465.6641862272895
bg_42140,2024-02-14,5723.2921622523
bg_42143,2024-07-18,1651.5078812104177
bg_42144,2021-07-14,17919.27387787807
bg_42149,2025-04-14,1599.949653770482
bg_42158,2024-07-18,2896.8439752599875
bg_42162,2024-02-14,5498.334603868752
bg_42166,2025-03-25,83.33944144291635
bg_42174,2021-07-14,15625.818372181251
bg_42175,2025-03-25,3613.9035908003266
bg_42183,2023-07-07,1907.7659131294251
bg_42190,2024-07-18,3142.955501450858
bg_42195,2024-07-18,1033.2133230363818
bg_42209,2025-03-25,6125.6965552008805
bg_42222,2024-07-18,3072.2409661028105
bg_42226,2025-03-25,4809.085569398804
bg_42229,2025-03-25,504.6570955609088
bg_42234,2024-07-18,1105.5320262207829
bg_42236,2023-07-07,400.9530627144582
bg_42252,2022-10-02,1970.257075003298
bg_42254,2025-03-25,8702.30660609598
bg_42256,2024-09-11,13608.48254202116
bg_42275,2025-04-14,625.7301997665687
bg_42283,2025-03-25,18198.01238405995
bg_42289,2024-02-14,238.11379464449857
bg_42291,2024-09-01,2238.6725706323905
bg_42293,2025-03-25,578.5294504169735
bg_42302,2025-03-25,360.66109146972724
bg_42312,2021-07-14,6642.764454080939
bg_42315,2025-04-14,888.4614857721798
bg_42316,2025-04-14,1759.0843432026636
bg_42320,2022-07-24,11125.48136473209
bg_42329,2024-07-18,1508.3417390629668
bg_42333,2025-03-25,730.3174592600054
bg_42335,2023-07-03,1103.1790516502303
bg_42344,2025-03-25,1679.371119228863
bg_42345,2025-03-25,557.264010411915
bg_42351,2024-02-14,2050.6760585235174
bg_42365,2025-03-25,17610.969024516977
bg_42366,2024-07-18,4143.3614049464495
bg_42376,2025-03-25,20273.101971953
bg_42382,2025-10-12,19203.07921279283
bg_42389,2025-03-25,1037.582468673787
bg_42395,2025-04-14,1341.858270980844
bg_42397,2021-07-14,1020.9502906609013
bg_42400,2022-10-02,2029.66694570803
bg_42403,2024-09-01,483.87671033017443
bg_42412,2025-09-11,395.51713110832304
bg_42416,2024-04-04,1695.9167574500402
bg_42418,2024-07-18,3595.3997901905345
bg_42427,2023-07-14,309.75207279367453
bg_42428,2025-04-14,776.7273432163836
bg_42430,2024-07-18,2553.1956463420315
bg_42437,2023-05-28,6890.724650143802
bg_42438,2024-07-18,6401.794931962206
bg_42442,2024-02-14,1740.0545537425908
bg_42455,2024-02-14,1330.6793715240867
bg_42465,2023-05-28,4665.59736433595
bg_42469,2023-07-07,1252.147493707902
bg_42478,2025-03-25,1413.1936288066606
bg_42479,2024-09-11,12047.871027716501
bg_42483,2024-07-18,3752.6564971761204
bg_42484,2025-03-25,71417.98973451505
bg_42500,2022-10-02,984.216220400775
bg_42507,2025-03-25,3649.4435777524914
bg_42517,2023-07-14,1672.07295035235
bg_42518,2024-06-23,631.6464163594811
bg_42520,2024-09-01,8227.363335899243
bg_42522,2023-07-15,139.59844017739456
bg_42525,2024-07-18,439.88629360325353
bg_42527,2023-08-07,1642.8007874966167
bg_42529,2024-07-18,4219.821065258697
bg_42531,2025-03-25,1537.9274698765018
bg_42533,2024-07-18,2687.168884941826
bg_42535,2021-07-14,6408.7283724930685
bg_42540,2023-09-14,525.443710115286
bg_42547,2025-03-25,9769.272778543911
bg_42548,2025-03-25,4667.231298232014
bg_42558,2025-04-14,2579.872893322348
bg_42561,2023-06-07,917.6802452378885
bg_42564,2024-04-04,728.6837512254491
bg_42565,2022-10-02,5984.269869457787
bg_42567,2024-04-29,794.8375729039337
bg_42572,2021-07-14,301.93116119379874
bg_42577,2024-02-14,1693.7591368903509
bg_42583,2023-06-07,887.4404582282842
bg_42589,2024-07-18,825.4915960806519
bg_42591,2024-07-18,3309.065611740156
bg_42592,2024-07-18,977.7040788498987
bg_42611,2024-09-01,1760.1058787755323
bg_42614,2024-02-14,413.69720823300275
bg_42617,2025-03-25,1535.8461005257554
bg_42624,2025-03-25,3633.3259647463997
bg_42625,2024-07-18,3717.447500879985
bg_42631,2025-03-25,1838.9243080126496
bg_42644,2025-03-25,7336.036306180618
bg_42646,2023-08-26,917.2440452246306
bg_42648,2025-10-12,19756.907267454757
bg_42650,2025-06-28,612.645210541909
bg_42651,2025-03-25,4604.002040876879
bg_42655,2021-07-14,1138.6378416336458
bg_42657,2024-02-14,1423.5147761089265
bg_42662,2025-03-25,1198.6441517399387
bg_42667,2025-04-14,745.373040161755
bg_42670,2023-07-14,1639.628392807376
bg_42677,2021-07-09,2995.202170221784
bg_42679,2022-10-02,2347.01344729851
bg_42687,2024-07-01,1354.0446021088162
bg_42694,2025-06-28,1417.4568786739635
bg_42698,2025-04-14,688.5379434714208
bg_42700,2024-07-18,1696.2035229594335
bg_42713,2025-03-25,1415.4099491668921
bg_42715,2024-07-18,864.082849037067
bg_42719,2024-07-18,986.3338568658966
bg_42723,2024-02-14,2212.1080741230207
bg_42726,2023-07-09,600.7249553667272
bg_42728,2025-03-25,967.4148769789067
bg_42729,2023-08-26,2121.9121019495933
bg_42734,2024-02-14,4254.072544527142
bg_42735,2023-08-26,377.92914388818826
bg_42743,2024-07-18,629.4437704828426
bg_42745,2024-09-11,1794.1076372670987
bg_42748,2023-08-26,1462.255753416632
bg_42749,2022-07-24,2953.208532985771
bg_42771,2021-07-14,5288.291204387282
