uid,NDVI,NDMI,NBR,n_obs,before
bg_21794,0.6457369327545166,0.1689472496509552,0.4507220089435577,18.0,2021-05-15
bg_22970,0.587985098361969,0.0947413071990013,0.3681318163871765,20.0,2021-05-15
bg_26580,0.6463514566421509,0.1575091332197189,0.4601167142391205,21.0,2021-05-15
bg_28168,0.8040060997009277,0.3000540733337402,0.6113368272781372,20.0,2021-05-15
bg_28308,0.4769574105739593,0.0239119753241539,0.240714430809021,18.0,2021-05-15
bg_29450,0.7040630578994751,0.0939791649580001,0.4263381063938141,20.0,2021-05-15
bg_29969,0.6834065318107605,0.219638243317604,0.4834535121917724,19.0,2021-05-15
bg_32003,0.5048497319221497,0.0783812776207923,0.3313839137554168,16.0,2021-05-15
bg_32089,0.6310164332389832,0.1413536220788955,0.4429950714111328,22.0,2021-05-15
bg_32225,0.575828492641449,0.1086813583970069,0.4361720681190491,16.0,2021-05-15
bg_32236,0.736051082611084,0.1289162784814834,0.3926782310009002,17.0,2021-05-15
bg_33425,0.6309205889701843,0.0739369317889213,0.3368504047393799,16.0,2021-05-15
bg_34662,0.7133321762084961,0.1465260088443756,0.4420347511768341,20.0,2021-05-15
bg_35189,0.6544231176376343,0.0897834300994873,0.3593103587627411,32.0,2021-05-15
bg_38173,0.7499322295188904,0.1752412170171737,0.4617379307746887,24.0,2021-05-15
bg_38362,0.5719807744026184,0.123289480805397,0.3676718473434448,20.0,2021-05-15
bg_38445,0.7355847358703613,0.2683541476726532,0.5665799975395203,16.0,2021-05-15
bg_48937,0.1570614725351333,-0.1185223311185836,0.030640248209238,24.0,2021-05-15
bg_347,0.2806391417980194,-0.2406232953071594,-0.1534781008958816,4.0,2021-07-09
bg_369,0.8128806352615356,0.2163865119218826,0.522555947303772,16.0,2021-07-09
bg_433,0.6372944712638855,0.0625452548265457,0.3269387781620025,12.0,2021-07-09
bg_933,0.7728127837181091,0.204993650317192,0.5337843298912048,16.0,2021-07-09
bg_2021,0.794766366481781,0.2769526839256286,0.5062306523323059,16.0,2021-07-09
bg_2271,0.7745975255966187,0.2245654761791229,0.5534709095954895,9.0,2021-07-09
bg_3519,0.8240887522697449,0.3331380784511566,0.620841383934021,5.0,2021-07-09
bg_3617,0.6452569365501404,0.1087105572223663,0.334500789642334,16.0,2021-07-09
bg_3765,0.8099346160888672,0.312375545501709,0.5794984698295593,18.0,2021-07-09
bg_4019,0.7450820207595825,0.1632658988237381,0.4752323031425476,12.0,2021-07-09
bg_4234,0.8026899695396423,0.2808889746665954,0.5725182890892029,10.0,2021-07-09
bg_4259,0.7780968546867371,0.222614899277687,0.4856157302856445,14.0,2021-07-09
bg_4808,0.7949064373970032,0.2517901062965393,0.5342004895210266,8.0,2021-07-09
bg_5382,0.8436570167541504,0.3798510432243347,0.6674001812934875,15.0,2021-07-09
bg_7321,0.8069296479225159,0.1309420466423034,0.4338167607784271,12.0,2021-07-09
bg_7918,0.8287291526794434,0.2494660466909408,0.5725715160369873,10.0,2021-07-09
bg_8164,0.5591978430747986,0.0446218736469745,0.27806356549263,14.0,2021-07-09
bg_9102,0.7711097002029419,0.1749578267335891,0.4529663026332855,12.0,2021-07-09
bg_10135,0.667361319065094,0.1161597371101379,0.3523472249507904,10.0,2021-07-09
bg_10422,0.7328757047653198,0.1680662631988525,0.4434426724910736,14.0,2021-07-09
bg_10926,0.7119811773300171,0.245707556605339,0.5131601691246033,24.0,2021-07-09
bg_10962,0.8402945399284363,0.2396106421947479,0.5343897342681885,2.0,2021-07-09
bg_11223,0.6758103370666504,0.1488067209720611,0.4009110629558563,10.0,2021-07-09
bg_11781,0.8832004070281982,0.2999467253684997,0.6221261024475098,3.0,2021-07-09
bg_12115,0.7261452674865723,0.2336089164018631,0.5325789451599121,10.0,2021-07-09
bg_12168,0.8467952013015747,0.2885132431983948,0.6116416454315186,5.0,2021-07-09
bg_12411,0.7850489616394043,0.1747400164604187,0.4855872690677643,10.0,2021-07-09
bg_12735,0.8180432915687561,0.2247732132673263,0.5518049597740173,10.0,2021-07-09
bg_14407,0.8241109848022461,0.2404806911945343,0.5307512283325195,6.0,2021-07-09
bg_15688,0.8310009241104126,0.3027483224868774,0.5996257662773132,4.0,2021-07-09
bg_15697,0.8053213953971863,0.2268574237823486,0.5216867327690125,10.0,2021-07-09
bg_15737,0.6634113192558289,0.184323102235794,0.4678536057472229,21.0,2021-07-09
bg_16105,0.7357730269432068,0.1731733977794647,0.4525586068630218,14.0,2021-07-09
bg_16703,0.8504104614257812,0.235834464430809,0.5542783737182617,14.0,2021-07-09
bg_17038,0.8287662863731384,0.3427176475524902,0.6303444504737854,18.0,2021-07-09
bg_17252,0.7834323644638062,0.2937184870243072,0.5900058150291443,12.0,2021-07-09
bg_17315,0.7093834280967712,0.2993897199630737,0.5547794103622437,6.0,2021-07-09
bg_17380,0.8383426070213318,0.3222288191318512,0.5895326137542725,8.0,2021-07-09
bg_17666,0.8568538427352905,0.3613205850124359,0.6741217374801636,10.0,2021-07-09
bg_18700,0.8027330636978149,0.2120750695466995,0.5086155533790588,12.0,2021-07-09
bg_19310,0.7980599403381348,0.2361677438020706,0.554955005645752,12.0,2021-07-09
bg_19359,0.8473179936408997,0.379574567079544,0.6922644376754761,34.0,2021-07-09
bg_19482,0.7571351528167725,0.2045238018035888,0.5076152682304382,12.0,2021-07-09
bg_19732,0.6798791885375977,0.0873996540904045,0.354886382818222,12.0,2021-07-09
bg_19763,0.8060749173164368,0.1222592294216156,0.4331618249416351,4.0,2021-07-09
bg_20427,0.7560611963272095,0.2503892779350281,0.564994752407074,12.0,2021-07-09
bg_20689,0.6730616688728333,0.0342220850288867,0.3113087713718414,12.0,2021-07-09
bg_20695,0.7561195492744446,0.2171203345060348,0.5330002903938293,14.0,2021-07-09
bg_20910,0.7818531394004822,0.1979936510324478,0.4977572858333587,16.0,2021-07-09
bg_21153,0.4738777577877044,0.1412229388952255,0.2914277911186218,8.0,2021-07-09
bg_21180,0.7953890562057495,0.1787023246288299,0.4797535240650177,11.0,2021-07-09
bg_21341,0.8416789770126343,0.2691037058830261,0.5809885859489441,14.0,2021-07-09
bg_21577,0.5772395730018616,-0.1189212426543235,0.1477545499801635,10.0,2021-07-09
bg_21651,0.7997209429740906,0.2334556132555008,0.5086659789085388,10.0,2021-07-09
bg_22498,0.7556199431419373,0.1598864942789077,0.4492806196212768,12.0,2021-07-09
bg_22500,0.8018923997879028,0.284061074256897,0.6056624054908752,10.0,2021-07-09
bg_22530,0.7223414182662964,0.1957713812589645,0.4346618354320526,16.0,2021-07-09
bg_22603,0.6545498371124268,0.2531675994396209,0.5207412838935852,12.0,2021-07-09
bg_22733,0.8300283551216125,0.2665804326534271,0.5632184147834778,11.0,2021-07-09
bg_22972,0.6809530854225159,0.2146847546100616,0.4426612257957458,10.0,2021-07-09
bg_23409,0.5685791373252869,0.014070525765419,0.2286549806594848,14.0,2021-07-09
bg_23421,0.7966192960739136,0.216326966881752,0.5125119686126709,8.0,2021-07-09
bg_23524,0.6006194949150085,0.134534940123558,0.3585541248321533,14.0,2021-07-09
bg_23768,0.73983234167099,0.1018351316452026,0.3866565823554992,16.0,2021-07-09
bg_23785,0.8161298632621765,0.2534002065658569,0.5495051741600037,10.0,2021-07-09
bg_24102,0.7712194323539734,0.220095008611679,0.5277988314628601,12.0,2021-07-09
bg_25522,0.8022484183311462,0.1959966719150543,0.4649912118911743,6.0,2021-07-09
bg_26944,0.734417200088501,0.1943209916353225,0.5062305927276611,20.0,2021-07-09
bg_27296,0.742683470249176,0.1463721692562103,0.4275771081447601,10.0,2021-07-09
bg_27523,0.7782963514328003,0.2867442965507507,0.574922502040863,5.0,2021-07-09
bg_27633,0.7848622798919678,0.2281458079814911,0.5118955969810486,18.0,2021-07-09
bg_27640,0.8469958305358887,0.2715563476085663,0.5880982279777527,8.0,2021-07-09
bg_27651,0.6008007526397705,0.1462715864181518,0.4198380708694458,16.0,2021-07-09
bg_28118,0.7209904193878174,0.2306450456380844,0.5195112228393555,20.0,2021-07-09
bg_28369,0.6985533237457275,0.0926764383912086,0.3471156358718872,14.0,2021-07-09
bg_28641,0.8173020482063293,0.1951178461313247,0.5190994739532471,10.0,2021-07-09
bg_29128,0.7509437799453735,0.1858852952718734,0.4631454050540924,12.0,2021-07-09
bg_29196,0.7600968480110168,0.2338491082191467,0.5604062676429749,14.0,2021-07-09
bg_29234,0.8187119960784912,0.314335823059082,0.594495415687561,21.0,2021-07-09
bg_29634,0.7769373655319214,0.1741918921470642,0.4792962968349457,6.0,2021-07-09
bg_30168,0.8110334873199463,0.2216646075248718,0.5227227807044983,10.0,2021-07-09
bg_31281,0.7842336297035217,0.1475109308958053,0.4530913829803467,8.0,2021-07-09
bg_32235,0.8016210198402405,0.255569577217102,0.561274528503418,19.0,2021-07-09
bg_32364,0.7880412936210632,0.2519349157810211,0.5614020228385925,10.0,2021-07-09
bg_32509,0.6418092846870422,0.1130377501249313,0.3868090510368347,28.0,2021-07-09
bg_33424,0.569312334060669,0.0573487021028995,0.2732653319835663,28.0,2021-07-09
bg_33540,0.880450427532196,0.3659485280513763,0.6461088061332703,10.0,2021-07-09
bg_34083,0.7434872984886169,0.1543611884117126,0.4390091001987457,12.0,2021-07-09
bg_34262,0.8334055542945862,0.2383643090724945,0.535526692867279,10.0,2021-07-09
bg_34494,0.6874488592147827,0.1183611005544662,0.3614895939826965,12.0,2021-07-09
bg_34499,0.7947594523429871,0.2144059389829635,0.5011368989944458,12.0,2021-07-09
bg_34535,0.7209676504135132,0.1526200473308563,0.4047625660896301,12.0,2021-07-09
bg_34966,0.6953148245811462,0.1404286175966262,0.43667733669281,14.0,2021-07-09
bg_35331,0.6091644167900085,0.0942427814006805,0.3723767697811126,27.0,2021-07-09
bg_35882,0.5277564525604248,0.0258478429168462,0.2500000298023224,19.0,2021-07-09
bg_36846,0.7760657072067261,0.2065588533878326,0.5025529265403748,8.0,2021-07-09
bg_36940,0.2217894494533538,-0.126675397157669,-0.0328030698001384,10.0,2021-07-09
bg_39011,0.5982434153556824,0.1401522010564804,0.3700925409793854,18.0,2021-07-09
bg_39397,0.8869190216064453,0.3106089830398559,0.6252671480178833,3.0,2021-07-09
bg_40895,0.8146922588348389,0.1425010561943054,0.4558003544807434,13.0,2021-07-09
bg_41311,0.7930166721343994,0.2195708006620407,0.513421356678009,9.0,2021-07-09
bg_41423,0.8326708674430847,0.2855174541473388,0.6063115000724792,10.0,2021-07-09
bg_41964,0.8385498523712158,0.2413187772035598,0.4703035056591034,4.0,2021-07-09
bg_42019,0.7243638038635254,0.2045054733753204,0.4979207813739776,3.0,2021-07-09
bg_42084,0.5800245404243469,0.0694339573383331,0.3011824786663055,15.0,2021-07-09
bg_42677,0.780362069606781,0.248179018497467,0.5362420678138733,16.0,2021-07-09
bg_43603,0.8897914886474609,0.3058201968669891,0.6050168871879578,4.0,2021-07-09
bg_44010,0.827930212020874,0.3894804120063782,0.6807186007499695,10.0,2021-07-09
bg_44290,0.411862701177597,0.1360896676778793,0.2998105585575104,12.0,2021-07-09
bg_44614,0.5555607080459595,-0.0208764374256134,0.1641026735305786,8.0,2021-07-09
bg_45121,0.8492611050605774,0.371756911277771,0.6636750102043152,10.0,2021-07-09
bg_45407,0.7675172090530396,0.2486268579959869,0.4880546033382416,15.0,2021-07-09
bg_45644,0.8922927975654602,0.3786362707614898,0.6858281493186951,5.0,2021-07-09
bg_45824,0.7904485464096069,0.1683374345302581,0.4700066447257995,14.0,2021-07-09
bg_45981,0.7277300953865051,0.2559484243392944,0.5547270178794861,5.0,2021-07-09
bg_46044,0.6320531368255615,0.2119864076375961,0.4573146104812622,6.0,2021-07-09
bg_46461,0.8972275853157043,0.3055016100406647,0.6185345649719238,4.0,2021-07-09
bg_47172,0.7139073014259338,0.0602623932063579,0.3495612740516662,11.0,2021-07-09
bg_47343,0.8810526132583618,0.2498231530189514,0.5677148103713989,10.0,2021-07-09
bg_47554,0.6822239756584167,0.168576955795288,0.4354951679706573,12.0,2021-07-09
bg_47658,0.7297825217247009,0.1810014396905899,0.4682657122611999,14.0,2021-07-09
bg_48473,0.7343671917915344,0.3373191952705383,0.6065801978111267,7.0,2021-07-09
bg_48684,0.8184565305709839,0.3413454592227936,0.6354532837867737,20.0,2021-07-09
bg_48936,0.7881463766098022,0.1940040737390518,0.4722736775875091,12.0,2021-07-09
bg_49353,0.5139803290367126,0.0506954975426197,0.304980993270874,24.0,2021-07-09
bg_49373,0.7726553082466125,0.2016192376613617,0.4601301550865173,14.0,2021-07-09
bg_49869,0.8035096526145935,0.2339292913675308,0.5310656428337097,14.0,2021-07-09
bg_116,0.2170254439115524,0.0908424332737922,0.3142366409301758,6.0,2021-07-14
bg_154,0.8170706629753113,0.344597578048706,0.6512559056282043,5.0,2021-07-14
bg_157,0.6840972900390625,0.315112441778183,0.6317821741104126,6.0,2021-07-14
bg_161,0.8263722062110901,0.3143326938152313,0.6299065351486206,5.0,2021-07-14
bg_164,0.6787490248680115,0.2547879219055176,0.5320594906806946,6.0,2021-07-14
bg_167,0.7257833480834961,0.2204393297433853,0.4687290489673614,8.0,2021-07-14
bg_185,0.8824567794799805,0.3764611482620239,0.6633780598640442,20.0,2021-07-14
bg_314,0.3709630370140075,0.1290283799171447,0.382223516702652,7.0,2021-07-14
bg_422,0.6459776759147644,0.2350404262542724,0.4781107604503631,6.0,2021-07-14
bg_525,0.8262051343917847,0.3084118664264679,0.5943750739097595,6.0,2021-07-14
bg_586,0.4636431634426117,-0.0002133349480573088,0.2268833220005035,14.0,2021-07-14
bg_660,0.7629338502883911,0.2875348031520843,0.6095476150512695,6.0,2021-07-14
bg_721,0.7213941812515259,0.2102958709001541,0.5021026134490967,4.0,2021-07-14
bg_783,0.813451886177063,0.2679928243160248,0.5631802678108215,10.0,2021-07-14
bg_979,0.802344799041748,0.303685188293457,0.595614492893219,24.0,2021-07-14
bg_1030,0.7543666958808899,0.2097318023443222,0.5136532783508301,8.0,2021-07-14
bg_1032,0.6915901303291321,0.2177249491214752,0.4402208626270294,12.0,2021-07-14
bg_1131,0.7094493508338928,0.3563931882381439,0.5832506418228149,7.0,2021-07-14
bg_1376,0.8741061091423035,0.3587553799152374,0.671578049659729,6.0,2021-07-14
bg_1451,0.8442841172218323,0.3263387680053711,0.6472371220588684,6.0,2021-07-14
bg_1584,0.80780428647995,0.2568398714065552,0.534466028213501,7.0,2021-07-14
bg_1634,0.8561580777168274,0.2945232093334198,0.6311748623847961,6.0,2021-07-14
bg_1747,0.8501152992248535,0.3452025353908539,0.6616842746734619,6.0,2021-07-14
bg_1829,0.6253818869590759,0.2694796621799469,0.480229377746582,7.0,2021-07-14
bg_1840,0.7291904091835022,0.1389410346746444,0.4150024056434631,15.0,2021-07-14
bg_1871,0.8352059721946716,0.3138496577739715,0.6424604654312134,5.0,2021-07-14
bg_2066,0.9017746448516846,0.4292804002761841,0.7219730615615845,7.0,2021-07-14
bg_2121,0.6682114601135254,0.215069830417633,0.5326160192489624,20.0,2021-07-14
bg_2495,0.7044429779052734,0.2773497104644775,0.5704517364501953,8.0,2021-07-14
bg_2545,0.8973971009254456,0.3204259872436523,0.6381597518920898,6.0,2021-07-14
bg_2564,0.6357215642929077,0.0924283936619758,0.370926022529602,14.0,2021-07-14
bg_2628,0.6567297577857971,0.2846402525901794,0.5521984696388245,6.0,2021-07-14
bg_2653,0.7767902612686157,0.3828974664211273,0.6395277380943298,10.0,2021-07-14
bg_2784,0.7963838577270508,0.3080325424671173,0.6206470131874084,3.0,2021-07-14
bg_3023,0.882948100566864,0.3457322716712951,0.6807870864868164,4.0,2021-07-14
bg_3044,0.8187934160232544,0.2840203940868377,0.5948511958122253,18.0,2021-07-14
bg_3300,0.7996323704719543,0.3090423047542572,0.6316666603088379,5.0,2021-07-14
bg_3397,0.6610658764839172,0.3237914741039276,0.6218382120132446,12.0,2021-07-14
bg_3572,0.602920651435852,0.2108662724494934,0.4398924112319946,4.0,2021-07-14
bg_3696,0.8125782608985901,0.268791139125824,0.5915170907974243,6.0,2021-07-14
bg_3698,0.8319435715675354,0.2973955273628235,0.6332443952560425,5.0,2021-07-14
bg_3739,0.7977426052093506,0.2746683061122894,0.5458425283432007,6.0,2021-07-14
bg_3741,0.8439201712608337,0.3096979856491089,0.6310427188873291,5.0,2021-07-14
bg_3746,0.7844892144203186,0.3443034291267395,0.6372427344322205,12.0,2021-07-14
bg_3955,0.8222017288208008,0.3024761080741882,0.6092140078544617,13.0,2021-07-14
bg_4227,0.8310154676437378,0.3180461525917053,0.6380313634872437,6.0,2021-07-14
bg_4374,0.7649428844451904,0.3025222718715668,0.6117381453514099,13.0,2021-07-14
bg_4381,0.742583155632019,0.3277966380119324,0.6111962795257568,20.0,2021-07-14
bg_4421,0.8511343002319336,0.2683637738227844,0.5848312973976135,14.0,2021-07-14
bg_4453,0.7548604607582092,0.3153120279312134,0.6220788359642029,6.0,2021-07-14
bg_4507,0.9017313718795776,0.3139094710350036,0.6403617262840271,7.0,2021-07-14
bg_4608,0.7176216244697571,0.2324983924627304,0.5145853161811829,7.0,2021-07-14
bg_4746,0.3565854430198669,0.1270483136177063,0.2329353839159011,2.0,2021-07-14
bg_4889,0.8420513272285461,0.3309881091117859,0.636245846748352,8.0,2021-07-14
bg_4903,0.8159627914428711,0.3029428422451019,0.6001742482185364,8.0,2021-07-14
bg_4969,0.8494431972503662,0.2923287153244018,0.5982551574707031,7.0,2021-07-14
bg_5034,0.8123158812522888,0.1627331972122192,0.4701785445213318,8.0,2021-07-14
bg_5083,0.8455453515052795,0.252817690372467,0.5713182091712952,12.0,2021-07-14
bg_5116,0.5275177955627441,0.2478972226381302,0.4540270864963531,1.0,2021-07-14
bg_5142,0.8064596056938171,0.329851895570755,0.6200917363166809,12.0,2021-07-14
bg_5145,0.679469108581543,0.0891105532646179,0.3936175107955932,16.0,2021-07-14
bg_5218,0.2661667466163635,-0.0685933008790016,0.0567750968039035,16.0,2021-07-14
bg_5247,0.4631901979446411,-0.0096297562122344,0.2176008522510528,14.0,2021-07-14
bg_5303,0.533128023147583,0.088975116610527,0.365958958864212,20.0,2021-07-14
bg_5322,0.5953155159950256,0.279864639043808,0.485887199640274,6.0,2021-07-14
bg_5804,0.7290586233139038,0.2232368737459182,0.4828547835350036,2.0,2021-07-14
bg_5863,0.8552488684654236,0.3356282413005829,0.6574757099151611,5.0,2021-07-14
bg_6020,0.8723767995834351,0.2936663329601288,0.6440113186836243,4.0,2021-07-14
bg_6095,0.903868854045868,0.4099502861499786,0.7083274126052856,20.0,2021-07-14
bg_6165,0.8199133276939392,0.2849444448947906,0.5781769752502441,6.0,2021-07-14
bg_6187,0.482574313879013,-0.0276491325348615,0.1642625033855438,12.0,2021-07-14
bg_6256,0.6015331745147705,0.0798280388116836,0.3576551675796509,14.0,2021-07-14
bg_6418,0.7517327666282654,0.1681643575429916,0.4764631986618042,10.0,2021-07-14
bg_6464,0.8336708545684814,0.3880912959575653,0.6984671950340271,6.0,2021-07-14
bg_6568,0.7779690027236938,0.1961648911237716,0.5065629482269287,5.0,2021-07-14
bg_6643,0.8080416917800903,0.2085810899734497,0.5062217712402344,14.0,2021-07-14
bg_6705,0.8255457878112793,0.3748842477798462,0.6832783818244934,6.0,2021-07-14
bg_6805,0.8246593475341797,0.1679702252149582,0.4868538081645965,14.0,2021-07-14
bg_7213,0.7300754189491272,0.1356774866580963,0.403184026479721,6.0,2021-07-14
bg_7313,0.8466140031814575,0.3063769042491913,0.6156219840049744,10.0,2021-07-14
bg_7369,0.828724205493927,0.2591473460197449,0.5844038128852844,10.0,2021-07-14
bg_7419,0.8589509725570679,0.4047543406486511,0.688595712184906,10.0,2021-07-14
bg_7476,0.8544333577156067,0.3594048321247101,0.6780609488487244,6.0,2021-07-14
bg_7486,0.8297963738441467,0.2824519276618957,0.5997001528739929,7.0,2021-07-14
bg_7569,0.685367226600647,0.2590599656105041,0.5523201823234558,18.0,2021-07-14
bg_7600,0.7936862707138062,0.1096129566431045,0.4537085592746734,18.0,2021-07-14
bg_7620,0.7256282567977905,0.1979525238275528,0.5079113245010376,10.0,2021-07-14
bg_7862,0.761913001537323,0.2887548506259918,0.5660678744316101,6.0,2021-07-14
bg_8043,0.8740316033363342,0.3471909165382385,0.6668629050254822,6.0,2021-07-14
bg_8256,0.8675296902656555,0.3823059797286987,0.6821682453155518,5.0,2021-07-14
bg_8258,0.7858404517173767,0.2581595182418823,0.5983639359474182,20.0,2021-07-14
bg_8412,0.8932353854179382,0.3148300051689148,0.6480032801628113,5.0,2021-07-14
bg_8544,0.8541982173919678,0.3290593028068542,0.6626421213150024,4.0,2021-07-14
bg_8569,0.825421154499054,0.2586333453655243,0.581741988658905,5.0,2021-07-14
bg_8575,0.8422273993492126,0.3236750662326813,0.6566444635391235,5.0,2021-07-14
bg_8700,0.8372896909713745,0.2580574452877044,0.5819404721260071,6.0,2021-07-14
bg_8709,0.8309631943702698,0.2894966602325439,0.5936747193336487,6.0,2021-07-14
bg_8712,0.8333907127380371,0.2012262493371963,0.5322060585021973,10.0,2021-07-14
bg_8760,0.8172048330307007,0.3027035593986511,0.6297126412391663,4.0,2021-07-14
bg_8953,0.8467123508453369,0.393801212310791,0.6815428137779236,10.0,2021-07-14
